"","s.Historic","s.Restored","s.Salt_Pond","index","stat","p.value"
"3073",0,0,1,3,0.381210477598252,0.1102
"3074",1,0,0,1,0.590379340296241,1e-04
"3075",1,0,0,1,0.435099873156538,1e-04
"3076",0,1,0,2,0.698542219970511,1e-04
"3077",0,1,0,2,0.49918573719989,0.0218
"3078",0,0,1,3,0.428941734596234,0.1031
"3079",0,1,0,2,0.681845980515198,1e-04
"3080",0,1,0,2,0.801315874541533,1e-04
"3081",1,0,0,1,0.249768112362412,0.711
"3082",1,0,0,1,0.446725846671303,0.0011
"3083",1,0,0,1,0.433623991197825,1e-04
"3084",0,1,0,2,0.730263715367751,1e-04
"3085",0,0,1,3,0.712506061031932,0.0016
"3087",0,1,0,2,0.460523055654016,0.0067
"3088",0,1,0,2,0.78545934395827,1e-04
"3089",1,1,0,4,0.473521712430399,0.0566
"3090",0,1,0,2,0.454373215146246,1e-04
"3091",0,0,1,3,0.483965179051058,0.0429
"3092",0,1,0,2,0.657968208704923,5e-04
"3093",0,1,0,2,0.816366182545772,2e-04
"3094",0,1,0,2,0.736511164451148,1e-04
"3095",0,1,0,2,0.889121115018789,1e-04
"3096",1,0,0,1,0.49778660302511,0.0063
"3097",1,0,0,1,0.62151872256598,2e-04
"3098",0,0,1,3,0.71508891818716,0.001
"3099",1,0,0,1,0.702777614062879,1e-04
"3100",0,0,1,3,0.618829957047318,0.0019
"3101",1,0,0,1,0.452174873261884,0.0023
"3102",0,0,1,3,0.300854643832651,0.4188
"3103",1,0,0,1,0.355407525659443,0.0025
"3104",1,0,0,1,0.439128977027974,0.0035
"3106",0,0,1,3,0.629584257303179,0.0037
"3107",0,0,1,3,0.313179333727682,0.4132
"3111",1,0,0,1,0.558980916028855,1e-04
"3112",0,0,1,3,0.415322222671336,0.0684
"3113",1,0,0,1,0.735149382093455,2e-04
"3114",0,0,1,3,0.674116725020313,5e-04
"3115",1,1,0,4,0.486394441097017,0.0412
"3116",1,0,0,1,0.771460173424031,2e-04
"3117",0,0,1,3,0.639929425916966,0.0029
"3118",0,0,1,3,0.728823076701664,0.0011
"3119",1,0,0,1,0.565896829350794,1e-04
"3120",0,1,1,6,0.51146769699993,0.0409
"3121",1,0,0,1,0.346539749784925,0.1576
"3122",0,1,1,6,0.459031363754018,0.0782
"3123",1,0,0,1,0.741201625432218,1e-04
"3124",1,0,0,1,0.584254937295564,1e-04
"3125",0,1,0,2,0.902914592334186,1e-04
"3127",1,0,0,1,0.350922966047969,0.0207
"3128",1,0,0,1,0.829425080355519,1e-04
"3129",1,0,0,1,0.852296082158465,1e-04
"3130",0,1,1,6,0.545094663998688,0.0364
"3131",1,0,0,1,0.530682102061178,0.0015
"3132",1,0,0,1,0.543510925139977,2e-04
"3134",1,0,1,5,0.226493175960661,0.6451
"3135",1,0,1,5,0.285198890338732,0.4737
"3136",0,1,0,2,0.770167055867131,1e-04
"3138",0,0,1,3,0.600354761523038,7e-04
"3139",1,0,0,1,0.618329963272095,1e-04
"3140",0,1,0,2,0.685193180567599,0.0015
"3141",0,0,1,3,0.380731312125529,0.0959
"3143",0,1,0,2,0.442024555454762,5e-04
"3144",0,1,0,2,0.706983630905903,1e-04
"3145",0,1,0,2,0.409396360427539,0.0493
"3146",0,1,0,2,0.775636324180401,1e-04
"3147",1,0,0,1,0.311659028937289,0.2994
"3148",0,0,1,3,0.263483108563264,0.5993
"3149",0,1,0,2,0.682414645830281,1e-04
"3150",0,0,1,3,0.503525959994841,0.0131
"3151",0,1,0,2,0.555253796679222,7e-04
"3152",1,0,0,1,0.425186519705249,1e-04
"3153",0,1,0,2,0.804372866600369,1e-04
"3155",1,0,0,1,0.462545410378216,0.068
"3156",1,0,0,1,0.800622486294519,2e-04
"3157",1,0,0,1,0.553044478685595,1e-04
"3158",1,1,0,4,0.370861667297069,0.1606
"3159",0,1,0,2,0.883308254336152,1e-04
"3160",1,0,0,1,0.385062936138748,0.1432
"3161",0,1,0,2,0.860614333853655,1e-04
"3162",0,1,0,2,0.590664728160324,1e-04
"3163",1,0,0,1,0.348724338567848,0.2196
"3164",0,1,0,2,0.507471755096982,0.0316
"3165",1,0,0,1,0.509908287370634,0.0109
"3166",1,0,0,1,0.488007062326259,0.0036
"3167",0,1,0,2,0.500044386225666,5e-04
"3168",0,1,0,2,0.710582738496905,1e-04
"3169",1,0,0,1,0.45237947478656,0.1068
"3171",0,0,1,3,0.68254612773143,0.0017
"3172",1,0,0,1,0.476210419974995,1e-04
"3173",1,1,0,4,0.327072221984376,0.2386
"3174",1,0,0,1,0.857592848972162,1e-04
"3175",1,1,0,4,0.27011812417126,0.4057
"3177",0,0,1,3,0.503317620980875,0.0227
"3178",0,1,0,2,0.47858936577535,0.0542
"3179",1,0,0,1,0.379251803092087,0.0212
"3180",1,0,0,1,0.340954109933692,0.2677
"3181",1,0,0,1,0.342997170285018,0.5025
"3182",0,1,0,2,0.7046398707978,2e-04
"3183",0,1,0,2,0.791549198427002,1e-04
"3184",1,0,0,1,0.595825818517473,0.0021
"3185",0,1,0,2,0.535727469261283,0.0127
"3186",0,1,0,2,0.953837960366327,1e-04
"3188",1,0,0,1,0.676488114201456,4e-04
"3189",0,1,0,2,0.627679782423413,1e-04
"3192",0,0,1,3,0.6292895999977,0.0056
"3193",0,1,0,2,0.753497055230345,1e-04
"3194",1,0,0,1,0.535334938914112,0.0026
"3195",0,1,0,2,0.633443663798935,1e-04
"3196",1,0,0,1,0.363371499570589,0.0035
"3197",0,1,0,2,0.43924777197482,0.0301
"3198",0,0,1,3,0.733262597207626,0.0012
"3199",1,0,0,1,0.615248371219327,2e-04
"3200",0,1,0,2,0.590865751112698,0.0064
"3201",1,0,0,1,0.595824722778163,1e-04
"3202",0,1,1,6,0.245072409295909,0.5357
"3203",1,0,0,1,0.531610918923138,0.0025
"3204",0,1,0,2,0.661800637377196,1e-04
"3206",0,1,0,2,0.552590735449887,3e-04
"3207",1,0,0,1,0.444652275634842,0.1168
"3209",0,0,1,3,0.325808868157543,0.2615
"3210",0,0,1,3,0.604468810608596,0.0044
"3211",1,0,0,1,0.505712182657074,1e-04
"3212",0,1,0,2,0.93096924298219,1e-04
"3213",0,0,1,3,0.607290993697817,0.0072
"3214",0,0,1,3,0.278779327872027,0.5024
"3215",0,1,0,2,0.356118328308984,0.1729
"3217",1,0,0,1,0.379995662714787,0.021
"3218",1,0,0,1,0.485386330273961,0.0025
"3220",1,0,0,1,0.697460037229987,0.0011
"3221",1,1,0,4,0.328644300120557,0.2992
"3222",0,1,0,2,0.655676343151415,1e-04
"3223",0,1,0,2,0.741719541957829,1e-04
"3224",0,1,0,2,0.365796386333947,0.0105
"3225",1,0,0,1,0.367816992245075,0.0026
"3226",0,1,0,2,0.603053674040934,2e-04
"3228",0,1,0,2,0.401575839254959,0.1251
"3229",1,0,0,1,0.597904366887408,1e-04
"3230",0,0,1,3,0.681143760255699,0.0015
"3231",1,0,0,1,0.46664613166179,1e-04
"3232",1,0,0,1,0.425686196266463,0.0033
"3233",1,1,0,4,0.691171823181314,0.0021
"3234",1,0,0,1,0.368974347748759,0.0043
"3235",1,0,0,1,0.400718822452509,1e-04
"3236",0,0,1,3,0.400491079961147,0.0589
"3237",0,0,1,3,0.37816884243181,0.0811
"3238",0,1,0,2,0.746391054657638,1e-04
"3239",0,0,1,3,0.462641378467177,0.0149
"3240",1,0,0,1,0.654829492747365,1e-04
"3241",1,0,0,1,0.559839078379464,3e-04
"3242",1,1,0,4,0.267862337812696,0.6467
"3243",1,0,0,1,0.645003249176511,6e-04
"3244",0,1,0,2,0.562668139631481,0.0047
"3245",0,1,0,2,0.511174949921008,1e-04
"3247",1,0,0,1,0.80638843437713,1e-04
"3248",1,0,0,1,0.682847646510199,1e-04
"3250",0,1,0,2,0.62549779388731,1e-04
"3251",1,0,0,1,0.536714749246751,0.0014
"3252",1,0,0,1,0.476747286782419,0.0197
"3253",1,0,0,1,0.447135065605306,1e-04
"3254",0,1,0,2,0.891715613714187,1e-04
"3255",0,1,0,2,0.746397962613083,1e-04
"3256",0,0,1,3,0.605972843524191,0.0011
"3257",1,1,0,4,0.587520542431685,0.0099
"3258",0,0,1,3,0.763109308781218,1e-04
"3259",1,1,0,4,0.329501654876931,0.2342
"3260",0,0,1,3,0.144701671633027,0.8669
"3261",1,0,0,1,0.473846164404786,0.0202
"3262",0,1,0,2,0.903296626748235,1e-04
"3263",0,1,0,2,0.521617011420943,3e-04
"3264",0,0,1,3,0.415092626245292,0.036
"3265",0,1,0,2,0.372157762319533,0.006
"3266",0,1,0,2,0.825791045522527,1e-04
"3267",1,0,0,1,0.481343753363144,0.0027
"3268",0,0,1,3,0.562084339948391,0.0126
"3269",0,0,1,3,0.562876918411594,0.0071
"3270",0,0,1,3,0.344530844612412,0.1197
"3271",1,1,0,4,0.411096824205573,0.1068
"3273",1,1,0,4,0.442218568909368,0.0845
"3274",0,1,0,2,0.83373664526892,1e-04
"3276",0,1,0,2,0.71635533782221,1e-04
"3277",0,1,0,2,0.429433863531273,2e-04
"3278",0,0,1,3,0.253576905221308,0.5693
"3279",0,1,0,2,0.564094548118814,1e-04
"3280",0,1,0,2,0.584562777300868,1e-04
"3281",1,0,0,1,0.780374761519838,1e-04
"3282",0,0,1,3,0.736040921403618,6e-04
"3285",0,0,1,3,0.664523402979176,0.0013
"3286",0,1,0,2,0.590680317902232,0.0102
"3287",0,1,0,2,0.705655433767578,1e-04
"3288",0,0,1,3,0.34232294825393,0.2149
"3289",0,1,0,2,0.609416399590905,0.0082
"3290",1,0,0,1,0.454779304290164,1e-04
"3291",0,1,0,2,0.567708028554899,1e-04
"3292",1,0,0,1,0.443035823521139,2e-04
"3293",0,1,0,2,0.685298477235451,1e-04
"3294",1,0,0,1,0.621827928774089,0.002
"3295",1,0,0,1,0.398707834426712,0.0207
"3296",1,0,0,1,0.7284074485246,1e-04
"3297",0,1,0,2,0.494355217273628,4e-04
"3298",1,0,0,1,0.346466331663297,0.2095
"3299",0,1,0,2,0.534568347330279,8e-04
"3300",1,1,0,4,0.710539001805702,0.0017
"3303",1,0,0,1,0.559745925728701,2e-04
"3304",1,0,0,1,0.394333281448046,0.0019
"3305",0,1,0,2,0.841358612930069,1e-04
"3307",0,1,0,2,0.617558545166908,1e-04
"3308",0,0,1,3,0.569536475662139,0.0075
"3309",0,1,0,2,0.4706687137703,0.0578
"3310",1,0,0,1,0.635550514825379,1e-04
"3311",1,0,0,1,0.397559781250831,0.0628
"3312",1,1,0,4,0.374673157603024,0.1578
"3313",1,0,0,1,0.381670706026648,0.0033
"3314",1,0,0,1,0.694247015726775,1e-04
"3315",1,0,0,1,0.756786570936239,1e-04
"3316",1,0,0,1,0.550895605565288,1e-04
"3317",1,0,0,1,0.759614629758207,2e-04
"3318",1,0,0,1,0.389479639075391,1e-04
"3319",1,0,0,1,0.411999433702719,0.1134
"3320",1,0,0,1,0.466269623868422,1e-04
"3321",1,0,0,1,0.719252000398493,2e-04
"3322",0,1,0,2,0.79535655175142,1e-04
"3323",0,1,0,2,0.6832631668427,1e-04
"3324",0,1,0,2,0.443970917800662,0.0429
"3325",1,0,0,1,0.373370430944054,0.001
"3326",0,1,0,2,0.784911447398422,2e-04
"3327",1,0,0,1,0.574368947106082,1e-04
"3328",0,1,0,2,0.544871063279889,0.0042
"3329",0,1,0,2,0.689895487670079,1e-04
"3330",0,0,1,3,0.898319108901176,1e-04
"3331",0,0,1,3,0.36550646984159,0.109
"3332",1,0,0,1,0.692674672212151,4e-04
"3333",1,0,0,1,0.81771188923601,1e-04
"3334",1,1,0,4,0.360649140002008,0.1783
"3335",1,0,0,1,0.666921574784405,1e-04
"3336",0,1,0,2,0.652496995288895,1e-04
"3337",0,0,1,3,0.716576736160711,9e-04
"3338",0,1,0,2,0.675184950748836,2e-04
"3339",0,0,1,3,0.631560087760349,0.0035
"3340",0,1,0,2,0.646218380014455,1e-04
"3341",0,1,0,2,0.751056134278214,6e-04
"3342",0,1,0,2,0.641634032179915,2e-04
"3343",0,1,0,2,0.811114671672432,1e-04
"3344",0,1,0,2,0.630418146785422,6e-04
"3345",1,0,0,1,0.526014563802416,1e-04
"3346",0,0,1,3,0.672651695509689,0.0031
"3347",0,0,1,3,0.60038052455256,0.0082
"3348",0,0,1,3,0.315350730935588,0.3515
"3349",1,0,0,1,0.621617792592203,1e-04
"3350",0,1,0,2,0.404879082878464,0.1764
"3351",0,1,0,2,0.496522966673556,3e-04
"3353",0,1,0,2,0.693801459569617,3e-04
"3354",0,1,0,2,0.457782573884293,0.001
"3355",1,0,0,1,0.721204732926764,1e-04
"3356",0,1,0,2,0.339307089701049,0.2581
"3357",0,1,0,2,0.717715379151401,0.001
"3358",0,1,0,2,0.849764015470544,1e-04
"3359",1,1,0,4,0.594077528126303,0.0063
"3360",0,1,0,2,0.702567786644741,3e-04
"3361",0,1,0,2,0.643877472947237,1e-04
"3362",1,0,0,1,0.788648962692893,1e-04
"3363",1,0,0,1,0.719860152829563,3e-04
"3364",0,1,0,2,0.582721653464414,1e-04
"3365",0,1,0,2,0.856380821437812,1e-04
"3366",0,1,0,2,0.527919818159796,1e-04
"3367",0,1,0,2,0.511183396381132,1e-04
"3368",0,0,1,3,0.437132351316677,0.0911
"3369",1,0,0,1,0.593867197594479,2e-04
"3370",1,0,0,1,0.567826587133691,1e-04
"3371",0,1,0,2,0.873305308621301,1e-04
"3372",1,0,0,1,0.510866222373403,7e-04
"3374",0,1,0,2,0.828015981492905,1e-04
"3375",1,0,0,1,0.627148597988958,2e-04
"3376",1,0,0,1,0.697852441137105,2e-04
"3377",1,0,0,1,0.523024265707103,0.0195
"3378",1,0,0,1,0.351913297744981,0.0207
"3379",0,1,1,6,0.492530516150968,0.035
"3380",0,0,1,3,0.418238933724831,0.0331
"3381",0,1,0,2,0.874321594944536,1e-04
"3382",1,0,0,1,0.593233681733769,1e-04
"3383",1,0,0,1,0.50501355492775,8e-04
"3384",1,0,0,1,0.337621884400881,0.2677
"3385",1,0,0,1,0.608757928211013,0.0026
"3386",0,1,0,2,0.937379460514631,1e-04
"3387",1,0,0,1,0.380324830899452,0.0086
"3388",1,0,0,1,0.380340329748833,0.0035
"3392",0,1,0,2,0.902988888342583,1e-04
"3393",0,0,1,3,0.684916908604089,0.0012
"3394",1,0,0,1,0.562778087349549,2e-04
"3395",1,0,0,1,0.640393604505617,3e-04
"3396",0,1,1,6,0.497449716220342,0.0468
"3398",0,1,0,2,0.452482763898992,0.0659
"3399",0,1,0,2,0.461030663427351,1e-04
"3400",0,1,1,6,0.386284101690021,0.147
"3401",1,0,0,1,0.664727904623164,0.0029
"3402",1,0,0,1,0.700737982751292,2e-04
"3403",1,0,0,1,0.383348205397533,0.184
"3404",1,0,0,1,0.658504691117438,7e-04
"3405",1,0,0,1,0.754234532948585,4e-04
"3406",0,0,1,3,0.470346566362853,0.0763
"3408",1,0,0,1,0.580255477294601,2e-04
"3409",1,0,0,1,0.511739583107119,0.0024
"3410",0,1,0,2,0.595792031798376,1e-04
"3411",1,0,0,1,0.407678551686085,1e-04
"3412",0,1,0,2,0.505305099572666,0.0057
"3413",0,1,0,2,0.650224339984843,1e-04
"3414",0,0,1,3,0.338562585074775,0.2023
"3415",1,0,0,1,0.73013638271073,2e-04
"3416",0,1,0,2,0.61406050304108,7e-04
"3417",1,0,0,1,0.387802614005582,0.0325
"3418",0,0,1,3,0.465715336737921,0.0675
"3419",1,0,0,1,0.62038503212265,7e-04
"3421",1,0,0,1,0.400605263164409,1e-04
"3422",0,1,0,2,0.903128742361788,1e-04
"3423",1,0,0,1,0.446064605278389,0.0025
"3424",0,1,0,2,0.572250610694969,0.0102
"3425",0,1,0,2,0.729844004506952,1e-04
"3427",0,0,1,3,0.589858000397388,0.0092
"3428",0,1,0,2,0.808128594840084,1e-04
"3430",1,0,0,1,0.350994907958488,0.1076
"3431",0,1,0,2,0.632916172942838,0.0063
"3432",1,0,0,1,0.661760376837636,2e-04
"3434",0,0,1,3,0.621980607552757,0.0031
"3435",0,0,1,3,0.617316838301324,0.0038
"3436",1,0,0,1,0.578600928546302,0.0012
"3439",1,0,0,1,0.786542296426501,1e-04
"3440",1,0,0,1,0.457250125860006,0.0215
"3441",1,0,0,1,0.757358151577011,2e-04
"3442",0,1,0,2,0.834970728016784,3e-04
"3444",0,0,1,3,0.448710422465263,0.0155
"3445",0,0,1,3,0.604582655908869,0.0071
"3447",1,0,0,1,0.433960713678739,0.0207
"3448",0,0,1,3,0.817867457907435,4e-04
"3449",1,1,0,4,0.397336027397703,0.1381
"3450",1,0,0,1,0.514184754042329,1e-04
"3454",0,1,0,2,0.561252097834749,1e-04
"3455",0,0,1,3,0.679836514036122,0.0028
"3456",0,1,0,2,0.528982195124553,3e-04
"3457",1,0,0,1,0.575338792376538,1e-04
"3458",0,1,0,2,0.720559506930948,1e-04
"3459",0,0,1,3,0.561573051001469,0.0043
"3460",0,1,1,6,0.522515360567854,0.034
"3461",1,0,0,1,0.650267369908514,2e-04
"3462",1,0,0,1,0.680739079709953,0.0011
"3463",0,1,0,2,0.379060747027944,0.0133
"3466",1,0,0,1,0.789339524265298,2e-04
"3467",0,1,0,2,0.755443956974037,6e-04
"3468",0,1,0,2,0.357950729728826,0.1218
"3470",1,0,0,1,0.510885914388443,1e-04
"3471",0,1,0,2,0.576453654001573,1e-04
"3472",1,0,0,1,0.558126472063614,1e-04
"3473",1,0,0,1,0.404198998143414,0.0069
"3475",1,0,1,5,0.263301113254845,0.5117
"3476",0,1,0,2,0.748335948197516,1e-04
"3477",0,0,1,3,0.345823896306793,0.2386
"3478",0,1,0,2,0.371862836427701,0.0057
"3479",0,1,0,2,0.534131849020713,1e-04
"3480",1,0,0,1,0.626158390623033,1e-04
"3481",0,0,1,3,0.682907900941024,0.0021
"3482",0,1,0,2,0.603968324935872,0.0017
"3484",0,1,0,2,0.490834345345025,1e-04
"3485",0,0,1,3,0.614385981824029,0.0028
"3486",0,1,1,6,0.54451545919597,0.0222
"3487",1,0,0,1,0.529122052658292,5e-04
"3488",0,0,1,3,0.255397261194644,0.5067
"3489",0,1,0,2,0.680033332854732,1e-04
"3490",0,1,0,2,0.691630083062445,1e-04
"3491",1,0,0,1,0.250984089273779,0.6295
"3492",1,0,0,1,0.576963854836523,0.0021
"3493",1,1,0,4,0.316552913893298,0.3112
"3494",1,0,0,1,0.508565116893392,1e-04
"3495",1,0,0,1,0.49618127717292,0.0038
"3496",1,0,0,1,0.871598128127714,1e-04
"3497",0,1,0,2,0.621020157104017,1e-04
"3499",0,0,1,3,0.547544826413528,0.0064
"3500",1,0,0,1,0.513147546451293,0.0081
"3501",0,1,0,2,0.750776553402656,1e-04
"3503",1,0,0,1,0.52977449398358,1e-04
"3505",0,0,1,3,0.4652106583243,0.0518
"3507",0,0,1,3,0.339592915556852,0.2323
"3508",1,0,0,1,0.628719204413107,1e-04
"3509",0,0,1,3,0.693456363852899,0.0011
"3510",0,1,0,2,0.450624445881214,0.0192
"3511",0,1,0,2,0.659998181467387,3e-04
"3512",0,1,0,2,0.555170490416491,1e-04
"3513",0,1,0,2,0.60836879581022,0.0017
"3514",0,0,1,3,0.415662724391048,0.0866
"3515",0,1,0,2,0.553833573819643,1e-04
"3516",0,1,0,2,0.563805167336946,0.0044
"3517",0,0,1,3,0.272461717576971,0.5435
"3520",0,0,1,3,0.573147978522383,0.0146
"3521",1,0,0,1,0.541637863406494,1e-04
"3522",0,1,0,2,0.60736550246427,1e-04
"3523",0,1,0,2,0.533077571975344,0.0033
"3524",1,0,0,1,0.818486919602104,2e-04
"3525",0,1,0,2,0.669499156738631,1e-04
"3526",1,1,0,4,0.589844029878556,0.0059
"3527",0,0,1,3,0.35988792511564,0.1301
"3529",1,0,0,1,0.671752646911994,1e-04
"3530",0,0,1,3,0.36018669320408,0.1773
"3531",1,0,0,1,0.462911951717926,5e-04
"3532",1,0,0,1,0.540016894329379,0.0023
"3534",0,0,1,3,0.266017194753695,0.5598
"3535",1,1,0,4,0.415990842246512,0.0931
"3536",0,1,0,2,0.610692544465749,0.0087
"3537",0,0,1,3,0.624017047820696,0.0039
"3538",0,1,0,2,0.614085188941129,1e-04
"3540",0,1,0,2,0.505752478823051,0.0203
"3541",1,0,0,1,0.681520460447986,1e-04
"3542",0,1,0,2,0.58467511439812,4e-04
"3544",0,1,0,2,0.590151424442391,1e-04
"3545",0,0,1,3,0.513166692566798,0.0246
"3546",1,0,0,1,0.620757159862908,2e-04
"3547",1,0,0,1,0.30267583490016,0.3734
"3548",1,0,0,1,0.318635573548942,0.3192
"3549",0,1,0,2,0.503876761554581,1e-04
"3550",0,1,0,2,0.790874265281277,1e-04
"3551",1,0,0,1,0.335380539088614,0.3125
"3552",1,0,0,1,0.650299758847379,9e-04
"3553",0,1,0,2,0.405975458584715,2e-04
"3554",0,1,0,2,0.867364284647983,1e-04
"3556",0,1,0,2,0.696936364777634,5e-04
"3557",0,0,1,3,0.484577323652359,0.0255
"3558",0,1,0,2,0.48229556401213,1e-04
"3559",0,0,1,3,0.594881975076959,0.0033
"3560",0,0,1,3,0.650396177355239,0.0039
"3561",0,1,0,2,0.548176194291161,0.0032
"3562",0,1,0,2,0.628702340601231,0.0014
"3563",0,0,1,3,0.477864799567865,0.0213
"3564",1,0,0,1,0.547016383246225,0.0021
"3565",0,0,1,3,0.27552484555991,0.5312
"3566",1,1,0,4,0.4996262190245,0.0291
"3567",0,1,0,2,0.701968902634117,1e-04
"3568",1,0,0,1,0.646608782873064,1e-04
"3569",0,1,0,2,0.517478557509598,1e-04
"3570",1,0,0,1,0.458447140446373,0.0023
"3571",0,0,1,3,0.577532390685145,0.0138
"3572",1,0,0,1,0.69079964075409,0.0025
"3573",0,1,0,2,0.820767108758462,1e-04
"3574",1,0,0,1,0.817135822501814,1e-04
"3575",1,0,0,1,0.419654881080911,0.0221
"3576",1,0,0,1,0.699868561218228,2e-04
"3577",0,1,0,2,0.859762920748547,1e-04
"3578",0,1,0,2,0.893937129979952,1e-04
"3579",1,1,0,4,0.392766143004836,0.1202
"3580",0,1,0,2,0.767012418976599,1e-04
"3581",0,1,0,2,0.507906654827538,0.0049
"3582",1,0,0,1,0.419873526457959,0.0364
"3583",1,0,0,1,0.710163612913951,1e-04
"3584",0,0,1,3,0.485349188944124,0.0386
"3586",1,0,0,1,0.500753436421164,1e-04
"3588",0,0,1,3,0.834935636034513,1e-04
"3589",0,1,0,2,0.423376942414706,2e-04
"3590",1,0,0,1,0.356032758623761,0.1168
"3592",1,0,0,1,0.728553874016777,6e-04
"3593",0,1,0,2,0.525692731087308,5e-04
"3594",1,0,0,1,0.562404762340757,1e-04
"3595",1,0,0,1,0.433202115011384,2e-04
"3597",0,1,0,2,0.551664749945365,0.0155
"3599",0,1,0,2,0.843683202702829,1e-04
"3600",1,0,0,1,0.556773577082303,2e-04
"3601",1,0,0,1,0.73446862443379,1e-04
"3602",1,0,0,1,0.338235471944948,0.4393
"3603",0,1,0,2,0.596383956359708,0.0087
"3604",1,0,0,1,0.61708837325016,0.0043
"3605",0,1,0,2,0.755268068827357,2e-04
"3606",0,1,0,2,0.728541487603573,1e-04
"3607",1,0,0,1,0.613589155883568,1e-04
"3609",0,1,0,2,0.681712170876724,1e-04
"3610",0,1,0,2,0.40765606063174,0.0672
"3611",1,0,0,1,0.466250925857376,0.0176
"3612",1,0,0,1,0.653475997625827,1e-04
"3613",1,0,0,1,0.503530647358063,0.0021
"3614",0,1,0,2,0.60995371105486,1e-04
"3615",1,0,0,1,0.298773963338038,0.4635
"3616",0,1,0,2,0.514178850020284,2e-04
"3617",0,0,1,3,0.637111727096671,7e-04
"3619",1,0,0,1,0.358776269404851,0.007
"3620",0,1,1,6,0.22122636096974,0.7888
"3622",0,0,1,3,0.73841714998587,2e-04
"3623",0,1,0,2,0.421775444421373,0.0047
"3625",1,1,0,4,0.531323963103168,0.0211
"3626",0,0,1,3,0.65258243395036,0.004
"3627",1,0,1,5,0.433234920453786,0.1104
"3628",0,0,1,3,0.351206200475925,0.1402
"3631",0,0,1,3,0.588723631663205,0.0137
"3632",0,1,0,2,0.556529744814019,0.0036
"3633",1,0,0,1,0.652703753249052,1e-04
"3634",1,0,0,1,0.700068193119316,1e-04
"3635",0,1,0,2,0.540137789498469,6e-04
"3636",0,1,0,2,0.892432487407835,1e-04
"3638",1,0,0,1,0.552866011060361,1e-04
"3639",1,1,0,4,0.64338600438859,0.0053
"3640",1,0,0,1,0.493646048422898,1e-04
"3641",0,1,0,2,0.438871496199203,0.0179
"3642",0,1,0,2,0.471078092221609,0.0397
"3644",1,0,0,1,0.384130452103285,0.0123
"3645",0,0,1,3,0.560831375524184,0.0128
"3646",1,1,0,4,0.383761757396997,0.1637
"3647",1,1,0,4,0.378691738674233,0.1987
"3648",1,0,0,1,0.628138402996849,6e-04
"3649",0,1,1,6,0.328774183268295,0.2847
"3650",0,1,0,2,0.77344984473287,3e-04
"3651",1,0,0,1,0.495056172072691,0.0111
"3652",0,1,0,2,0.646624587969534,1e-04
"3653",0,1,0,2,0.664736279719875,1e-04
"3654",1,0,0,1,0.438633225133793,1e-04
"3655",1,0,0,1,0.439523916123931,0.0071
"3656",0,1,0,2,0.840356960212635,1e-04
"3657",1,0,0,1,0.384903813557128,1e-04
"3658",0,0,1,3,0.668354358603922,0.002
"3659",0,1,0,2,0.503278857458958,0.0506
"3662",1,0,0,1,0.411353490159614,0.0035
"3663",1,0,0,1,0.429213905818579,0.0094
"3664",0,0,1,3,0.394898637333024,0.0774
"3665",0,1,0,2,0.786094622502126,1e-04
"3666",0,0,1,3,0.688884560088297,0.0015
"3667",0,1,0,2,0.686432415554723,1e-04
"3668",1,0,0,1,0.408333471088549,0.0025
"3669",0,1,0,2,0.680803976447177,0.0014
"3670",0,1,0,2,0.382745357046187,0.0298
"3671",1,0,0,1,0.806875893292055,2e-04
"3672",0,1,0,2,0.513647224150784,1e-04
"3673",0,0,1,3,0.66810662405667,0.0024
"3674",0,0,1,3,0.378806811895754,0.1206
"3675",0,1,0,2,0.439064087797889,0.013
"3677",0,0,1,3,0.559052453515088,0.0156
"3678",0,0,1,3,0.621244237951437,1e-04
"3679",0,1,0,2,0.874184477774849,1e-04
"3680",0,1,0,2,0.643529448331237,1e-04
"3681",0,1,0,2,0.879629922224707,1e-04
"3682",0,1,0,2,0.906412587390502,1e-04
"3683",0,0,1,3,0.433696490787209,0.0234
"3685",0,1,0,2,0.914739258418999,1e-04
"3686",1,0,0,1,0.705731800547621,2e-04
"3687",0,0,1,3,0.657667276009427,0.0026
"3688",1,0,0,1,0.415042888030662,0.0012
"3689",1,0,0,1,0.469135486194304,1e-04
"3690",0,0,1,3,0.611244001686431,9e-04
"3691",0,1,0,2,0.474588933123248,0.0301
"3693",0,0,1,3,0.504377798729413,0.0323
"3694",0,0,1,3,0.631039379695692,0.0051
"3695",0,1,1,6,0.500800604821638,0.0375
"3696",0,1,0,2,0.933311801954817,1e-04
"3697",1,0,0,1,0.786424988137545,6e-04
"3698",1,0,0,1,0.661723849428688,2e-04
"3699",0,1,0,2,0.545142684314453,0.0065
"3700",1,0,0,1,0.386950919460707,0.1168
"3701",0,1,0,2,0.508789828103382,2e-04
"3702",0,1,0,2,0.570371751702646,3e-04
"3703",1,0,0,1,0.746673717228764,1e-04
"3704",0,1,0,2,0.49592394578325,1e-04
"3705",0,1,0,2,0.53684218553792,0.0182
"3706",0,1,0,2,0.537668704036545,0.0019
"3709",0,1,0,2,0.567710994265646,0.0049
"3710",0,1,0,2,0.871203743380779,1e-04
"3711",1,0,0,1,0.9182558502264,1e-04
"3713",1,0,0,1,0.748881699150134,6e-04
"3714",1,0,0,1,0.723429631699106,2e-04
"3715",0,1,0,2,0.689288206975604,1e-04
