#OTU_ID	R2A_A_D1	R2A_A_D2	R2A_B_D1	R2A_B_D2	R2A_C_D1	R2A_C_D2	SF2_A_D1	SF2_A_D2	SF2_B_D1	SF2_B_D2	SF2_C_D1	SF2_C_D2	R1_A_D1	R1_A_D2	R1_B_D1	R1_B_D2	R1_C_D1	R1_C_D2	R2_A_D1	R2_A_D2	R2_B_D1	R2_B_D2	R2_C_D1	R2_C_D2
3167	1.172905038	0	1.316283239	6.979524546	2.134050754	9.045735536	170.6196054	31.79991857	8.571114331	5.494131761	38.10106347	4.460560468	0	0	0	0	0	0	0	0	0	0	0	0
3168	0	0	0	0	0	0	86.80646592	12.4434464	26.57045443	19.77887434	48.56017894	7.434267447	0	0	0	0	0	0	0	0	0	0	0	0
3169	0	0	0.658141619	335.0171782	0	180.9147107	0	2.76521031	0.857111433	0	0.747079676	52.03987213	0	0	0	0	0	0.578764949	0	0	0	0	0	0
3171	0	0	0	0	0	0	0	0	0	0	0	0	25.63928155	4.807365291	4.064653	6.347980288	4.967909222	2.893824744	15.03008951	19.35283879	2.389024839	11.32609993	0.854642718	4.072815958
3172	0	11.07979615	7.239557812	62.81572091	125.9089945	506.56119	0	0	0	0	1.494159352	2.973706979	0	0	0	0	0	0	0	0	0	0	0	0
3173	0	3.693265384	0	10.46928682	0	90.45735536	2.993326411	76.04328354	0.857111433	0	7.470796759	25.27650932	0	0	0	0	0	0	0	0	0	0	0.854642718	0
3174	44.57039146	27.08394615	17.76982372	10.46928682	42.68101508	18.09147107	0	0	0	0	3.73539838	0	0	0	0	0	0	0	0	0.358385904	0	0.566304997	0	0
3175	0	0	0	164.0188268	2.134050754	0	0	16.59126186	2.571334299	0	4.482478056	123.4088396	0	0	0	0	0	0	0	0.716771807	0	0	0	0.905070213
3177	0	0	0	0	2.134050754	0	0	0	0	0	0	0	0	0	8.806748166	46.55185544	0.993581844	0	28.47806433	1.791929518	2.866829807	3.39782998	22.22071068	7.69309681
3178	0	0	0	62.81572091	0	0	2.993326411	19.35647217	25.71334299	37.36009598	12.70035449	50.55301864	0	0	0	0	0	0	0.791057343	1.791929518	0.477804968	0	0	0
3179	0	1.231088461	1.316283239	87.24405682	14.93835528	922.6650247	0	2.76521031	0.857111433	1.098826352	5.229557732	11.89482792	0	0	0	0	0	0	0	0	0	0	0	0
3180	0	0	0	6.979524546	10.67025377	958.8479668	0	15.20865671	0.857111433	2.197652705	5.976637407	29.73706979	0	0	0	0	0	0	0	0	0	0	0	0
3181	0	0	0	544.4029146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3182	3.518715115	0	0	10.46928682	0	0	71.83983386	69.13025776	11.99956006	10.98826352	32.12442607	8.921120937	0	0	0	0	0	0	0	0	0	0	0	0
3183	0	0	0	0	0	0	2.993326411	12.4434464	23.14200869	30.76713786	53.78973667	28.2502163	0	0	0	0	0	0	0	0	0	0	0	0
3184	43.98393894	16.00415	43.43734687	0	2.134050754	0	0	0	0	1.098826352	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3185	2.932262596	22.1595923	7.239557812	0	12.80430452	0	68.84650745	22.12168248	5.142668599	3.296479057	39.59522282	4.460560468	0	0	0	0	0	0	0	3.583859036	0.477804968	0	0	0.452535106
3186	0	0	0	0	0	0	44.89989616	37.33033919	30.85601159	32.96479057	25.40070898	19.32909536	0	0	0	0	0	0	0	0	0	0	0	0
3188	38.70586627	45.55027307	16.45354048	3.489762273	14.93835528	0	2.993326411	0	0	1.098826352	0	1.486853489	0	0	0	0	0	1.736294846	0.791057343	0.716771807	0.477804968	0.566304997	0	3.167745745
3189	0	0	0	0	0	0	2.993326411	20.73907733	12.8566715	16.48239528	33.61858542	96.64547681	0	0	0	0	0	0	0	0	0	0	0	0
3192	0	0	0	0	0	0	0	0	1.714222866	3.296479057	0.747079676	1.486853489	3.845892233	14.42209587	0.677442167	7.405977002	4.967909222	15.62665361	2.373172028	17.20252337	5.255854647	3.39782998	0	2.262675532
3193	0	0	0.658141619	0	0	0	86.80646592	19.35647217	36.85579162	36.26126963	20.91823093	10.40797443	0	0	0	0	0	0	0	0.358385904	0	0	0	0
3194	56.29944184	18.46632692	6.581416193	6.979524546	12.80430452	0	0	5.530420621	2.571334299	3.296479057	10.45911546	2.973706979	0	0	0	0	0	0	0	0	0	0	0	0
3195	0	0	0	0	0	0	5.986652822	5.530420621	12.8566715	10.98826352	73.21380824	38.65819072	0	0	0	0	0	0	0	0	0	0	0	0
3196	0	0	1.316283239	34.89762273	29.87671056	1166.899884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3197	1.759357558	34.47047692	2.632566477	6.979524546	2.134050754	9.045735536	128.7130357	16.59126186	3.428445732	9.889437171	32.87150574	2.973706979	0	0	0	0	0	0	0	0	0	0	0	0
3198	0	0	0	0	0	0	0	0	0	0	0	0	14.10160485	19.22946116	8.129305999	17.98594415	21.85880058	8.681474231	1.582114685	0.716771807	4.778049679	3.39782998	16.23821165	0.905070213
3199	8.796787788	61.55442307	26.98380639	6.979524546	98.16633469	0	0	0	0.857111433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3200	0	0	0	34.89762273	0	0	0	9.678236087	41.14134879	52.74366491	3.73539838	53.52672562	0	0	0	0	0	0	0	0	0	0	0	0.452535106
3201	15.83421802	6.155442307	65.81416193	3.489762273	19.20645679	9.045735536	2.993326411	0	0	0	0	1.486853489	0	0	0.677442167	0	0	0	0.791057343	0	0.477804968	0.566304997	0.854642718	2.262675532
3202	0	0	1.974424858	3.489762273	0	9.045735536	2.993326411	0	2.571334299	4.395305409	2.241239028	17.84224187	0	0	0	0	4.967909222	10.99653403	8.701630768	16.12736566	3.344634775	17.5554549	0	4.072815958
3203	0	4.924353845	0	272.2014573	53.35126885	416.1038347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3204	0	0	0	0	0	0	20.95328488	59.45202167	3.428445732	5.494131761	66.49009116	10.40797443	0	0	0	0	0	0	0	0	0	0	0	0
3206	0	0	0	0	0	0	155.6529734	20.73907733	15.4280058	28.56948516	32.12442607	0	0	0	0	0	0	0	0	0	0	0	0	0
3207	0	0	0	202.4062118	2.134050754	153.7775041	23.94661129	22.12168248	9.428225764	3.296479057	20.17115125	10.40797443	0	0	1.354884333	0	0	0	0	0	0	0	0	0.452535106
3209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.354884333	3.173990144	0	0	5.537401398	1.075157711	0.477804968	9.060879947	0	55.20928299
3210	0	0	0	0	0	0	0	1.382605155	2.571334299	2.197652705	0	1.486853489	33.33106602	0.961473058	17.61349633	6.347980288	14.90372767	12.73282887	0.791057343	5.734174457	6.211464583	4.530439973	2.563928155	3.167745745
3211	0.586452519	23.39068077	7.239557812	55.83619637	128.0430452	425.1495702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3212	0	0	0	3.489762273	0	0	41.90656975	44.24336497	19.71356296	25.2730061	34.36566509	20.81594885	0	0	0	0	0	0	0	0	0	0	0.854642718	0
3213	1.172905038	0	0.658141619	0	2.134050754	9.045735536	0	0	0	0	0	0	30.76713786	22.11388034	3.387210833	15.86995072	8.942236599	15.04788867	3.955286713	3.225473132	1.433414904	5.663049967	2.563928155	6.335491491
3214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.354884333	4.231986859	0	71.18808869	0	4.659016746	0.955609936	0.566304997	0	0
3215	0	0	0	59.32595864	0	0	2.993326411	12.4434464	10.2853372	8.790610818	14.19451384	89.21120937	0	0	0.677442167	0	0	0	0.791057343	1.075157711	3.344634775	2.831524983	0.854642718	1.357605319
3217	0	0	0.658141619	512.9950541	0	54.27441322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3218	0	13.54197307	0	397.8328991	23.4745583	153.7775041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3220	15.2477655	30.77721153	13.820974	38.387385	49.08316735	9.045735536	26.9399377	5.530420621	6.856891465	4.395305409	10.45911546	0	0	0	0	0	0.993581844	0.578764949	0	0.716771807	0.477804968	0	0	0.905070213
3221	38.70586627	13.54197307	30.27451449	0	6.402152262	0	77.82648669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3222	0	0	0	0	0	9.045735536	2.993326411	53.92160105	18.85645153	20.87770069	8.964956111	86.23750239	0	0	0	0	0	0	0	0.358385904	0	0	0	0
3223	0.586452519	0	0	0	0	0	83.81313951	59.45202167	16.28511723	12.08708988	30.63026671	14.86853489	0	0	0	0	0	0	0	0	0	0	0	0
3224	0	0	0	0	0	0	293.3459883	2.76521031	0	0	16.43575287	0	0	0	0	0	0	0	0	0	0.477804968	0.566304997	0.854642718	0
3225	0.586452519	0	0	3.489762273	317.9735624	18.09147107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3226	0	0	0	0	0	0	0	2.76521031	12.8566715	18.68004799	73.96088792	29.73706979	0	0	0	0	0	0	0	0	0	0	0	0
3228	1.759357558	11.07979615	0	3.489762273	0	0	32.92659052	12.4434464	2.571334299	3.296479057	8.964956111	1.486853489	3.845892233	2.884419175	5.419537333	1.057996715	12.91656398	8.681474231	1.582114685	2.508701325	1.433414904	2.265219987	11.96499806	0.905070213
3229	1.172905038	52.93680384	11.18840753	38.387385	162.1878573	27.13720661	0	0	0	0	0	0	0	0	0	0	0	0	0	0.358385904	0	0	0	0
3230	0	0	0	0	0	0	0	0	0	0	0	0	8.973748544	8.653257524	13.54884333	24.33392444	10.92940029	7.523944333	1.582114685	1.075157711	10.98951426	0	27.34856699	0.905070213
3231	0	3.693265384	1.316283239	17.44881136	283.8287503	90.45735536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3232	0	8.617619229	1.316283239	0	288.0968518	63.32014875	0	0	0	1.098826352	0	0	0	0	0	0	0	0	0	0.358385904	0	0	0	0
3233	14.66131298	12.31088461	10.53026591	0	21.34050754	27.13720661	26.9399377	8.295630931	17.9993401	17.58122164	13.44743417	2.973706979	0	0	0.677442167	0	0	0	0	0.358385904	0.477804968	0	7.691784466	0.452535106
3234	0.586452519	2.462176923	96.74681803	0	4.268101508	0	0	0	0	0	0.747079676	0	0	0	0	0	0	0	0	0	0	0	0	0
3235	0	46.78136153	1.316283239	13.95904909	57.61937036	732.7045784	0	0	0	1.098826352	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3236	0	0	0	0	0	0	0	0	0	0	0	0	2.563928155	7.691784466	0.677442167	1.057996715	3.974327378	2.893824744	0.791057343	5.375788553	12.42292917	0.566304997	57.26106214	2.262675532
3237	0	0	0	0	0	0	0	0	0	0	0	0	7.691784466	1.922946116	1.354884333	2.115993429	2.980745533	1.157529897	4.746344055	1.075157711	10.03390433	1.69891499	67.51677476	4.977886171
3238	0.586452519	0	0	0	0	0	83.81313951	17.97386702	26.57045443	36.26126963	31.37734639	5.947413958	0	0	0	0	0	0	0	0	0	0	0	0
3239	0	0	0	0	0	0	0	0	0.857111433	1.098826352	0	4.460560468	6.409820388	4.807365291	0.677442167	4.231986859	4.967909222	5.787649487	0.791057343	29.38764409	3.822439743	0.566304997	2.563928155	1.357605319
3240	14.66131298	76.3274846	37.5140723	10.46928682	8.536203017	9.045735536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3241	0.586452519	12.31088461	1.974424858	293.1400309	53.35126885	217.0976529	2.993326411	2.76521031	0.857111433	0	0	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0
3242	0.586452519	34.47047692	2.632566477	0	8.536203017	0	0	1.382605155	0.857111433	1.098826352	82.17876435	2.973706979	0	0	0	0	0	0	0	0	0	0	0	0
3243	2.932262596	36.93265384	35.53964744	0	121.640893	54.27441322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3244	0	0	1.974424858	20.93857364	0	0	50.88654899	94.01715056	5.142668599	1.098826352	32.87150574	1.486853489	0	0.961473058	0	0	0	0	0	1.433543614	0	0	0.854642718	0
3245	2.932262596	0	0	3.489762273	0	0	167.626279	23.50428764	10.2853372	10.98826352	35.85982444	4.460560468	0	0	0	0	0	0	0	0	0	0	0	0
3247	9.383240307	50.47462692	32.90708096	24.42833591	68.28962413	18.09147107	2.993326411	0	0.857111433	1.098826352	0.747079676	0	0	0	0	0	0	0	0	0	0	0	0	0
3248	42.8110339	7.386530768	44.09548849	6.979524546	6.402152262	9.045735536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3250	0	0	0	0	0	0	119.7330564	20.73907733	14.57089436	26.37183245	39.59522282	4.460560468	0	0	0	0	0	0	0	0	0	0	0	0
3251	4.691620154	14.77306154	18.42796534	38.387385	36.27886282	144.7317686	17.95995847	4.147815466	7.714002898	7.691784466	19.42407157	7.434267447	0	0	0	2.115993429	0	0	0	0	0	1.132609993	0	0
3252	0	0	29.61637287	52.34643409	196.3326694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3253	0	17.23523846	11.84654915	90.73381909	59.75342112	597.0185454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3254	0	0	0	0	0	0	26.9399377	6.913025776	26.57045443	26.37183245	45.57186023	32.71077677	0	0	0	0	0	0	0	0	0	0	0	0
3255	0	0	0	0	0	0	11.97330564	4.147815466	47.99824025	54.94131761	21.6653106	14.86853489	0	0	0	0	0	0	0	0	0	0	0	0
3256	0	0	0	0	0	0	0	0	0	0	0	0	6.409820388	5.768838349	36.581877	3.173990144	19.87163689	8.681474231	3.16422937	3.583859036	6.689269551	3.964134977	5.982499029	2.262675532
3257	25.21745833	16.00415	18.42796534	3.489762273	6.402152262	0	38.91324334	9.678236087	11.99956006	8.790610818	14.94159352	2.973706979	0	0	0	0	0	0	0	0	0	0	0	0
3258	0	0	0	3.489762273	0	0	0	0	0	0	0	0	5.127856311	0.961473058	6.0969795	6.347980288	6.955072911	13.31159382	6.32845874	5.375788553	5.733659615	20.38697988	4.273213592	8.598167023
3259	0	1.231088461	7.239557812	139.5904909	4.268101508	0	104.7664244	33.18252373	5.142668599	3.296479057	20.91823093	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0
3260	8.796787788	7.386530768	0	0	0	0	2.993326411	0	2.571334299	0	2.988318704	8.921120937	0	0	0.677442167	2.115993429	0	7.523944333	4.746344055	25.08701325	0	1.69891499	1.709285437	8.145631917
3261	4.105167634	52.93680384	6.581416193	13.95904909	23.4745583	153.7775041	32.92659052	19.35647217	4.285557166	5.494131761	15.68867319	2.973706979	0	0	0	0	0	0	0	0	0	0	0	0
3262	0	0	0	3.489762273	0	0	44.89989616	17.97386702	23.99912013	26.37183245	43.3306212	17.84224187	0	0	0	0	0	0	0	0	0	0	0	0
3263	0.586452519	0	0.658141619	6.979524546	2.134050754	0	173.6129318	31.79991857	5.142668599	16.48239528	22.41239028	17.84224187	0	0	0	0	0	0	0	0.358385904	0	0	0	0
3264	0	0	0	0	0	0	0	0	0	0	0	0	3.845892233	3.845892233	2.709768666	1.057996715	0	0	12.65691748	2.150315421	14.33414904	3.964134977	60.67963301	3.167745745
3265	0	1.231088461	0	0	0	0	0	8.295630931	2.571334299	1.098826352	0.747079676	139.764228	0	0	0	0	0	0	0	1.075157711	0	2.265219987	0	0.452535106
3266	0	0	0.658141619	6.979524546	0	0	56.87320181	17.97386702	19.71356296	41.75540139	36.60690412	8.921120937	0	0	0	0	0	0	0	0	0	0	0	0
3267	0.586452519	0	92.79796832	0	12.80430452	27.13720661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3268	0.586452519	1.231088461	2.632566477	0	0	0	0	0	0	0	0.747079676	0	1.281964078	0	0.677442167	1.057996715	0	5.787649487	9.492688111	20.0696106	3.822439743	13.59131992	1.709285437	9.955772343
3269	0	1.231088461	0	0	0	0	0	0	0.857111433	0	1.494159352	2.973706979	2.563928155	0	4.064653	0	12.91656398	11.57529897	7.910573426	3.225473132	14.33414904	2.831524983	33.33106602	4.072815958
3270	0	0	0	0	0	0	0	0	0	0	0	1.486853489	0	0	2.709768666	0	2.980745533	0	0.791057343	0.358385904	51.60293653	0.566304997	21.36606796	0.452535106
3271	49.26201161	0	0.658141619	0	0	0	26.9399377	8.295630931	7.714002898	14.28474258	17.92991222	7.434267447	0	0	0	0	0	0	0	0	0	0	0	0
3273	19.93938565	49.24353845	9.21398267	0	12.80430452	0	26.9399377	0	0.857111433	1.098826352	32.12442607	4.460560468	0	0	0	0	0	0	0	0	0	0	0	0
3274	0	0	0	0	0	0	38.91324334	9.678236087	32.57023446	29.66831151	46.31893991	5.947413958	0	0	0	0	0	0	0	0	0	0	0	0
3276	0	0	0	0	0	0	86.80646592	23.50428764	20.57067439	18.68004799	44.07770088	5.947413958	0	0	0	0	0	0	0	0	0	0	0	0
3277	0	0	0	0	0	0	0	5.530420621	6.856891465	5.494131761	20.91823093	157.6064699	0	0	0	0	0	0	0	0	0	0	0	0
3278	0	1.231088461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.315059795	0.791057343	49.8156406	0.477804968	0.566304997	0	0
3279	0.586452519	0	0.658141619	0	0	0	110.7530772	16.59126186	1.714222866	2.197652705	67.98425051	7.434267447	0	0	0	0	0	0	0	0	0	0	0	0
3280	0	0	0	0	0	0	131.7063621	16.59126186	21.42778583	14.28474258	40.3423025	4.460560468	0	0	0	0	0	0	0	0	0	0	0	0
3281	0.586452519	89.86945768	17.1116821	41.87714727	66.15557338	72.36588429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3282	0	0	0	0	0	0	0	0	0	0	0	0	24.35731748	15.38356893	10.1616325	7.405977002	11.92298213	13.31159382	3.16422937	2.508701325	6.211464583	0.566304997	10.25571262	0.905070213
3285	0	0	0	0	0	0	0	0	0.857111433	0	0	0	11.5376767	6.730311408	1.354884333	16.92794743	25.83312795	8.681474231	3.955286713	1.433543614	4.300244711	2.265219987	7.691784466	2.262675532
3286	3.518715115	1.231088461	3.948849716	20.93857364	2.134050754	0	11.97330564	22.12168248	10.2853372	7.691784466	25.40070898	5.947413958	3.845892233	3.845892233	8.129305999	8.463973717	5.961491066	3.472589692	0.791057343	0.358385904	0.477804968	2.265219987	3.418570874	0.452535106
3287	0	0	0	6.979524546	0	0	92.79311874	17.97386702	14.57089436	32.96479057	36.60690412	11.89482792	0	0	0	0	0	0	0	0	0	0	0	0
3288	0	1.231088461	0	0	0	0	0	0	1.714222866	0	0	0	0	0	0.677442167	2.115993429	0.993581844	4.051354641	4.746344055	40.1392212	7.167074518	0.566304997	0	0.452535106
3289	0	0	0	0	0	0	0	11.06084124	11.14244863	14.28474258	5.229557732	23.78965583	0	0	4.064653	0	0.993581844	3.472589692	2.373172028	22.93669783	3.344634775	0.566304997	0	1.357605319
3290	2.932262596	12.31088461	5.923274573	76.77477	83.22797941	551.7898677	0	1.382605155	1.714222866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3291	0	0	0	6.979524546	0	0	143.6796677	35.94773404	14.57089436	14.28474258	30.63026671	4.460560468	0	0	0	0	0	0	0	0	0	0	0	0
3292	3.518715115	18.46632692	27.64194801	3.489762273	183.5283649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3293	0.586452519	0	0	0	0	0	59.86652822	34.56512888	1.714222866	3.296479057	65.74301148	13.3816814	0	0	0	0	0	0	0	0.716771807	0	0	0	0
3294	54.54008429	20.92850384	1.974424858	0	36.27886282	9.045735536	0	0	0	0	8.964956111	2.973706979	0	0	0	0	0	0.578764949	0	0	0.955609936	0.566304997	0	0.452535106
3295	0	0	0	17.44881136	115.2387407	814.1161982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3296	6.450977711	98.48707691	11.84654915	20.93857364	55.48531961	63.32014875	0	0	0	1.098826352	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3297	0	0	0	0	0	9.045735536	0	22.12168248	17.14222866	15.38356893	6.723717083	130.8431071	0	0	0	0	0	0	0	0	0	0	0	0
3298	3.518715115	3.693265384	5.923274573	10.46928682	130.177096	9.045735536	11.97330564	5.530420621	7.714002898	14.28474258	17.92991222	11.89482792	0	0.961473058	0	0	0	0	0	0.716771807	0	0	0	0.452535106
3299	0.586452519	0	0	6.979524546	0	0	140.6863413	103.6953866	4.285557166	1.098826352	11.20619514	4.460560468	0	0	0	0	0	0	0	0	0	0	0	0
3300	25.21745833	25.85285769	12.50469077	6.979524546	17.07240603	9.045735536	23.94661129	4.147815466	8.571114331	16.48239528	13.44743417	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0
3303	1.759357558	83.71401537	11.18840753	13.95904909	121.640893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3304	0.586452519	4.924353845	1.974424858	411.7919482	4.268101508	54.27441322	0	4.147815466	1.714222866	0	0.747079676	1.486853489	1.281964078	0.961473058	0.677442167	0	0.993581844	0.578764949	1.582114685	0.358385904	0	0	0	0
3305	0	0	0	3.489762273	2.134050754	0	59.86652822	13.82605155	29.14178873	35.16244327	30.63026671	13.3816814	0	0	0	0	0	0	0	0.358385904	0	0	0	0
3307	0.586452519	0	0	0	2.134050754	0	119.7330564	34.56512888	5.142668599	15.38356893	40.3423025	10.40797443	0	0	0	0	0	0	0	0.358385904	0	0	0	0
3308	0	0	0	0	0	0	0	0	0	0	0	0	0	0.961473058	18.2909385	38.08788173	1.987163689	3.472589692	15.03008951	2.867087229	7.644879486	5.09674497	12.81964078	0.905070213
3309	2.932262596	9.848707691	14.47911562	3.489762273	6.402152262	0	0	0	26.57045443	20.87770069	1.494159352	37.17133724	1.281964078	2.884419175	4.742095166	5.289983573	1.987163689	0.578764949	0	0.358385904	0.955609936	0.566304997	2.563928155	0.905070213
3310	3.518715115	33.23938846	16.45354048	41.87714727	149.3835528	45.22867768	2.993326411	0	1.714222866	0	0	0	0	0	0	0	0	0.578764949	0	0	0	0	0	0
3311	0	0	3.948849716	432.7305218	0	72.36588429	2.993326411	1.382605155	1.714222866	4.395305409	1.494159352	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0
3312	0	0	0	83.75429455	0	0	47.89322258	31.79991857	0.857111433	6.592958114	44.07770088	5.947413958	0	0	0	0	0	0	0	0.358385904	0	0	0	0
3313	0	41.85700769	0.658141619	0	46.94911659	823.1619338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3314	0	48.01244999	8.555841051	55.83619637	145.1154513	108.5488264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3315	9.969692826	54.1678923	37.5140723	6.979524546	42.68101508	9.045735536	0	0	0	0	0.747079676	0	0	0	0	0	0	1.157529897	0	0.358385904	0.477804968	0	0	0
3316	8.796787788	14.77306154	70.42115326	10.46928682	4.268101508	9.045735536	5.986652822	2.76521031	0.857111433	0	2.241239028	0	0	0	0	0	0	0	0	0	0	0	0	0
3317	1.759357558	43.08809615	44.75363011	41.87714727	53.35126885	0	0	0	0.857111433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3318	0	13.54197307	3.290708096	27.91809818	64.02152262	823.1619338	0	1.382605155	0.857111433	0	0.747079676	0	0	0	0	0	0	0	0	0	0	0	0	0
3319	0	0	0	0	149.3835528	696.5216363	0	0	0	0	0	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0
3320	0	12.31088461	1.316283239	66.30548318	121.640893	542.7441322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3321	6.450977711	36.93265384	51.3350463	62.81572091	19.20645679	0	2.993326411	1.382605155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3322	6.450977711	0	3.290708096	6.979524546	4.268101508	0	35.91991693	56.68681136	11.99956006	17.58122164	26.14778866	14.86853489	0	0	0	0	0	0	0	0	0	0	0	0
3323	0	0	0	0	0	0	92.79311874	17.97386702	17.9993401	25.2730061	43.3306212	2.973706979	0	0	0	0	0	0	0	0	0	0	0	0
3324	1.172905038	17.23523846	1.316283239	3.489762273	32.01076131	9.045735536	110.7530772	15.20865671	2.571334299	5.494131761	39.59522282	5.947413958	0	0	0	0	0	0	0	0	0	0	0	0
3325	10.55614535	2.462176923	0.658141619	0	61.88747187	877.436347	0	0	0	0	0.747079676	0	0	0	0	0	0	0	0	0	0	0	0	0
3326	0	0	0	6.979524546	0	0	0	13.82605155	23.99912013	26.37183245	38.84814315	47.57931166	0	0	0	0	0	0	0	0	0	0	0	0
3327	3.518715115	44.31918461	9.872124289	31.40786046	164.3219081	27.13720661	0	1.382605155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3328	2.345810077	1.231088461	1.316283239	27.91809818	2.134050754	0	110.7530772	17.97386702	10.2853372	8.790610818	40.3423025	10.40797443	0	0	0	0	0	0	0	0	0	0	0	0
3329	0	0	0	0	0	0	95.78644515	9.678236087	18.85645153	28.56948516	38.10106347	13.3816814	0	0	0	0	0	0	0	0	0	0	0	0
3330	1.172905038	1.231088461	0.658141619	0	0	0	0	0	0	2.197652705	0	0	7.691784466	8.653257524	9.484190333	11.63796386	8.942236599	9.839004128	12.65691748	7.526103975	3.344634775	7.928269953	3.418570874	4.525351065
3331	0	0	0	0	0	0	0	0	0	0	0	0	1.281964078	0.961473058	6.774421666	6.347980288	0.993581844	0	8.701630768	1.075157711	2.389024839	2.265219987	61.53427573	2.262675532
3332	9.969692826	34.47047692	21.06053182	27.91809818	59.75342112	9.045735536	11.97330564	23.50428764	1.714222866	2.197652705	5.229557732	1.486853489	0	0	0	0	0	0	0	0	0	0	0	0
3333	31.66843604	48.01244999	26.32566477	3.489762273	17.07240603	18.09147107	0	0	0	0	0.747079676	0	0	0	0	0	0	0	0	0.358385904	0	0	0	0
3334	39.87877131	7.386530768	15.13725724	6.979524546	8.536203017	0	77.82648669	12.4434464	0.857111433	0	5.976637407	0	0	0	0	0	0	0	0	0	0	0	0	0
3335	0	3.693265384	57.9164625	108.1826305	44.81506584	27.13720661	0	0	0.857111433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3336	0	0	0	6.979524546	0	0	110.7530772	41.47815466	9.428225764	18.68004799	31.37734639	11.89482792	0	0	0	0	0	0	0	0	0	0	0	0
3337	0	0	0	0	0	0	0	0	0	0	0	0	12.81964078	20.19093422	8.129305999	19.04394086	21.85880058	2.315059795	4.746344055	0.358385904	8.600489422	2.265219987	19.65678252	0.452535106
3338	0	0	0	0	0	0	50.88654899	16.59126186	11.99956006	26.37183245	5.229557732	5.947413958	2.563928155	1.922946116	2.0323265	5.289983573	2.980745533	2.893824744	3.16422937	7.884489878	2.389024839	1.69891499	1.709285437	3.620280852
3339	0	0	0	0	0	0	0	1.382605155	1.714222866	2.197652705	0	0	5.127856311	1.922946116	1.354884333	2.115993429	1.987163689	9.260239179	9.492688111	17.20252337	3.344634775	7.928269953	0.854642718	2.262675532
3340	0.586452519	0	0.658141619	0	0	0	107.7597508	45.62597012	5.999780032	9.889437171	38.10106347	11.89482792	0	0	0	0	0	0	0	0	0	0	0	0
3341	1.172905038	1.231088461	2.632566477	27.91809818	0	0	29.93326411	53.92160105	10.2853372	14.28474258	29.13610736	26.76336281	0	0	0	0	0	0	0	0	0	0	0	0
3342	0	0	0	0	0	0	0	20.73907733	15.4280058	16.48239528	29.88318704	86.23750239	0	0	0	0	0	0	0	0	0	0	0	0
