"","R2A_A_D1","R2A_A_D2","R2A_B_D1","R2A_B_D2","R2A_C_D1","R2A_C_D2","SF2_A_D1","SF2_A_D2","SF2_B_D1","SF2_B_D2","SF2_C_D1","SF2_C_D2","R1_A_D1","R1_A_D2","R1_B_D1","R1_B_D2","R1_C_D1","R1_C_D2","R2_A_D1","R2_A_D2","R2_B_D1","R2_B_D2","R2_C_D1","R2_C_D2"
"643",27.94,11.35,42.7,98.31,5.66,0,2243.13,1487.85,696.85,788.5,912.16,282.23,0,0,0,0,0,0,0,0,0,0,0,0
"644",33.53,1844.77,48.04,28.91,4363.67,781.86,6.34,5.7,0,0,6.42,0,0,0,0,0,0,0,0,0,0,0,0,0
"645",11.18,0,5.34,80.96,152.81,103.16,1571.46,741.07,497.02,508.89,1943.15,153.94,0,0,0,0,0,0,0,0,0,0,0,0
"646",0,22.7,16.01,0,0,0,0,0,30.74,11.18,0,5.13,9.29,4.78,14.62,71.12,29.49,1157.63,1847.44,2445.25,182.56,677.07,18.42,169.28
"648",0,0,0,0,0,0,0,0,30.74,16.78,0,0,1588.94,1118.02,409.36,514.25,825.81,355.01,482.67,240.78,150.34,176.04,105.93,143.64
"650",0,0,0,0,5.66,0,0,0,30.74,16.78,12.85,5.13,241.59,191.12,462.97,273.53,275.27,391.02,1026.36,663.48,284.57,819.25,234.89,1420.96
"651",39.11,817.37,149.44,63.61,5173.02,792.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"652",2011.62,1504.19,202.82,161.92,158.47,5.43,1070.87,564.36,143.47,145.4,642.36,20.53,0,0,0,0,0,0,0,10.7,0,0,0,0
"653",0,0,5.34,0,5.66,0,0,0,0,5.59,0,10.26,278.76,195.89,302.15,224.3,648.85,571.1,177.53,567.17,472.5,765.09,156.59,533.5
"654",4682.61,488.15,747.22,28.91,50.94,5.43,88.71,45.6,189.58,218.1,138.11,123.15,0,0,0,0,0,0,0,0,0,0,0,0
"655",167.64,845.75,635.14,104.09,4980.59,233.47,0,0,0,0,3.21,0,0,0,0,5.47,0,0,0,0,0,0,0,0
"656",145.28,107.85,176.13,1150.77,2756.3,2481.31,0,17.1,10.25,5.59,0,5.13,0,0,0,0,0,0,0,0,16.11,13.54,0,0
"657",2665.4,817.37,699.19,213.96,164.13,38.01,348.51,239.42,266.44,329.94,478.56,189.86,4.65,0,4.87,5.47,0,0,0,5.35,5.37,6.77,4.61,0
"658",33.53,0,5.34,248.66,5.66,10.86,589.3,1453.65,722.47,838.83,1146.62,872.34,0,0,0,0,0,0,0,16.05,0,6.77,0,15.39
"659",0,107.85,106.75,190.83,1703.59,532.1,0,22.8,40.99,33.55,3.21,282.23,0,0,0,0,0,0,0,0,0,0,0,0
"660",5.59,0,0,0,5.66,0,0,0,0,0,0,5.13,1570.35,587.68,243.67,224.3,2639.65,576.24,11.1,5.35,16.11,27.08,4.61,5.13
"661",0,0,10.67,63.61,0,0,2034.03,929.19,1378.32,1135.21,703.39,164.21,0,0,0,0,0,0,0,5.35,0,0,4.61,0
"662",0,11.35,5.34,0,0,0,0,17.1,128.1,100.66,12.85,169.34,260.18,71.67,365.5,136.77,771.74,674,105.41,1225.3,526.19,602.59,221.07,256.49
"663",279.39,2701.87,976.73,422.14,1975.26,461.51,0,0,5.12,0,0,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"664",2564.82,2117.23,1451.75,300.7,294.31,10.86,6.34,0,0,0,9.64,0,0,0,0,0,0,0,0,0,0,0,0,0
"665",0,0,0,0,0,0,0,5.7,0,0,0,0,315.93,363.12,160.82,240.71,211.37,164.64,1092.93,1417.92,579.88,385.93,511.22,697.66
"666",5.59,11.35,26.69,971.5,588.61,2921.1,101.38,250.83,353.55,223.69,183.07,851.81,0,4.78,0,0,0,0,0,0,0,0,0,0
"667",55.88,11.35,32.02,133,5.66,0,1546.11,1031.8,1070.89,1084.88,921.79,271.97,0,0,0,0,0,0,0,5.35,0,0,0,0
"668",0,5.68,197.48,266.01,1064.03,4582.55,38.02,22.8,51.24,72.7,73.87,56.45,0,0,9.75,5.47,4.92,15.44,5.55,42.81,21.48,20.31,0,10.26
"669",11.18,283.81,128.1,6135.5,5.66,43.44,12.67,51.31,0,0,6.42,5.13,0,0,4.87,0,14.75,15.44,5.55,90.96,48.32,60.94,0,5.13
"670",0,0,5.34,0,0,0,12.67,22.8,640.48,570.4,41.75,46.18,144.03,52.56,199.81,224.3,491.56,823.21,5.55,642.08,354.37,40.62,36.84,51.3
"671",150.87,73.79,224.17,11.57,22.64,10.86,367.52,68.41,46.11,50.33,118.84,20.53,190.49,186.34,243.67,388.42,422.74,308.7,449.38,508.31,504.71,480.72,575.7,548.89
"672",11.18,0,245.52,6470.9,5.66,92.3,19.01,28.5,20.5,22.37,6.42,10.26,0,0,0,0,0,0,0,0,0,0,0,0
"673",0,0,10.67,0,5.66,5.43,0,0,0,0,3.21,0,27.88,90.78,219.3,158.65,137.64,113.19,715.68,379.9,1213.46,636.44,787.56,1492.78
"674",0,272.46,74.72,1665.43,1369.66,3328.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"675",195.57,266.78,352.26,28.91,84.9,21.72,6.34,5.7,40.99,27.96,16.06,56.45,288.05,219.78,248.54,426.71,560.37,612.26,110.96,775.85,413.44,575.51,225.67,384.74
"676",0,0,42.7,0,5.66,0,0,22.8,1660.13,1705.62,38.54,179.6,46.46,109.89,92.59,65.65,122.89,82.32,22.19,32.1,64.43,33.85,82.9,5.13
"677",368.8,488.15,619.13,144.57,1267.79,168.32,906.12,604.26,507.26,486.52,587.76,164.21,0,0,0,0,0,0,0,10.7,0,0,0,0
"678",11.18,17.03,53.37,11.57,16.98,81.44,19.01,153.92,271.57,313.16,221.62,872.34,4.65,4.78,87.72,5.47,113.06,1080.46,144.24,1070.13,375.85,1286.43,23.03,194.93
"679",27.94,0,10.67,5.78,0,0,361.18,68.41,707.09,687.84,642.36,3299.5,0,0,0,0,0,0,5.55,64.21,0,0,0,0
"680",0,11.35,0,0,0,0,0,45.6,589.24,447.37,6.42,30.79,0,0,4.87,0,4.92,0,0,155.17,0,0,4.61,5.13
"681",0,0,16.01,0,0,0,6.34,22.8,5.12,16.78,9.64,0,74.34,23.89,258.29,103.94,309.68,164.64,305.13,1070.13,671.16,704.15,506.62,507.85
"682",0,0,0,0,5.66,0,177.42,11.4,5.12,0,99.57,5.13,599.34,1261.36,808.98,300.89,157.3,303.56,488.21,133.77,365.11,338.53,294.76,389.87
"683",72.64,1640.42,1579.85,133,2954.39,195.46,6.34,11.4,5.12,11.18,12.85,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"684",5.59,2707.55,5.34,5.78,1545.11,2312.99,6.34,0,0,0,3.21,0,0,0,0,0,0,5.15,0,0,10.74,0,0,0
"685",1072.87,607.35,688.51,69.39,130.17,43.44,918.8,820.88,415.03,352.31,574.92,128.29,23.23,28.67,14.62,16.41,24.58,15.44,5.55,16.05,75.17,13.54,41.45,20.52
"686",0,11.35,0,0,0,0,6.34,176.72,1270.72,1219.1,35.33,153.94,74.34,4.78,112.09,10.94,19.66,267.54,5.55,497.61,166.45,60.94,4.61,15.39
"687",61.47,0,10.67,0,0,0,0,0,0,0,0,0,585.4,974.69,604.3,519.72,363.75,272.69,116.51,144.47,381.22,243.74,847.43,153.9
"688",318.51,1577.99,1750.64,266.01,2195.99,369.21,19.01,0,0,5.59,6.42,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"689",0,0,0,5.78,0,0,551.28,364.84,1629.39,1694.43,1002.09,425.91,0,0,0,0,0,0,0,0,0,0,0,0
"690",0,0,32.02,34.7,0,0,2439.57,524.45,348.42,380.27,1596.27,200.13,0,0,4.87,0,0,0,0,5.35,0,0,0,0
"691",5.59,715.2,517.72,341.18,4159.92,754.71,6.34,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"692",0,0,0,0,5.66,0,0,0,261.32,150.99,3.21,35.92,185.84,124.22,326.52,142.24,570.2,895.24,249.65,583.22,542.3,731.23,110.53,415.52
"693",139.7,5.68,229.5,109.87,5.66,0,2281.15,581.46,353.55,385.86,1426.05,118.02,0,0,0,0,0,0,0,0,0,0,0,0
"695",0,0,5.34,5.78,0,0,0,0,0,0,0,10.26,153.32,783.57,180.32,60.18,24.58,519.65,360.61,133.77,359.74,413.01,1616.57,1041.36
"696",799.06,1890.18,2695.35,109.87,764.07,48.87,0,11.4,5.12,0,6.42,0,4.65,0,0,0,0,0,0,0,0,0,0,0
"697",0,0,0,0,0,0,690.68,404.74,1649.89,1834.24,857.56,266.83,0,0,0,0,0,0,0,5.35,0,0,0,0
"698",11.18,5.68,21.35,5.78,50.94,0,811.08,849.39,1562.78,1476.34,671.27,400.25,0,0,0,0,0,0,0,0,0,0,0,0
"699",1776.93,295.16,709.86,173.48,175.45,27.15,354.85,507.35,548.25,721.39,472.14,251.44,0,0,0,5.47,4.92,0,0,0,0,0,0,0
"701",759.95,1407.7,2455.17,133,1375.32,54.3,6.34,5.7,10.25,5.59,25.69,5.13,0,0,0,0,0,5.15,11.1,5.35,5.37,13.54,0,15.39
"702",447.03,153.26,459.01,17.35,56.6,10.86,25.35,34.2,46.11,22.37,57.81,0,153.32,291.45,487.34,640.07,290.02,452.76,693.49,219.38,236.25,839.56,211.86,148.77
"703",0,0,0,5.78,0,0,0,0,0,11.18,0,0,232.3,296.23,677.4,536.13,368.67,241.82,66.57,144.47,354.37,243.74,1174.43,656.62
"704",0,11.35,5.34,57.83,690.49,559.24,0,279.33,0,0,0,194.99,0,0,0,0,0,0,0,5.35,0,0,0,0
"705",106.17,22.7,21.35,5.78,16.98,0,31.68,22.8,20.5,11.18,28.91,5.13,404.2,334.45,901.58,689.31,270.36,396.17,255.2,342.44,569.15,379.16,603.33,210.32
"706",50.29,0,16.01,5.78,39.62,5.43,2287.49,324.93,368.92,408.23,1699.05,107.76,0,0,0,0,0,0,0,0,0,0,0,0
"707",0,34.06,85.4,4013.23,1114.97,765.57,6.34,57.01,5.12,11.18,64.24,143.68,0,0,0,0,0,0,0,0,0,0,0,0
"708",631.43,62.44,53.37,0,0,0,0,0,5.12,0,3.21,0,223.01,559.01,175.44,246.18,309.68,164.64,55.48,69.56,483.24,101.56,796.77,76.95
"709",0,0,10.67,0,0,0,0,0,5.12,5.59,0,0,0,0,4.87,10.94,0,41.16,238.56,5313.2,96.65,155.73,23.03,92.34
"710",0,51.09,32.02,219.74,22.64,179.18,69.7,2063.61,20.5,33.55,89.93,2227.03,0,0,4.87,0,0,0,0,0,0,40.62,0,0
"711",0,0,5.34,0,0,0,0,11.4,174.21,156.58,6.42,338.67,144.03,66.89,482.47,54.71,417.82,1404.6,238.56,636.73,628.21,446.86,165.8,297.53
"712",0,0,0,5.78,0,0,912.46,438.94,1296.34,1241.46,1239.76,200.13,0,0,0,0,0,0,0,0,0,0,0,0
"713",0,0,5.34,0,0,0,0,0,0,0,0,0,0,9.56,0,0,0,5.15,316.23,144.47,558.41,555.19,336.21,3585.76
"714",2363.66,391.66,2625.96,23.13,101.88,16.29,0,0,0,0,0,0,32.52,52.56,24.37,10.94,58.99,51.45,38.84,0,48.32,0,27.63,15.39
"715",0,0,0,0,0,0,0,11.4,87.11,67.11,0,20.53,511.06,969.91,774.87,207.89,358.84,272.69,5.55,26.75,42.95,33.85,13.82,5.13
"716",3660.04,39.73,0,0,11.32,0,0,0,5.12,11.18,6.42,0,283.41,482.57,43.86,125.83,29.49,236.67,44.38,149.82,112.76,284.37,13.82,287.27
"717",67.05,124.88,1206.23,358.53,3616.59,792.72,12.67,0,0,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"718",877.29,1441.76,2076.22,242.88,758.41,10.86,171.09,153.92,102.48,106.25,102.78,25.66,4.65,0,0,0,0,0,0,5.35,0,0,0,0
"719",11.18,5.68,5.34,0,0,0,12.67,45.6,0,0,6.42,35.92,102.21,33.45,726.14,38.29,673.43,1522.93,249.65,208.68,800.03,927.58,138.17,235.97
"720",0,5.68,0,5.78,0,0,0,0,20.5,5.59,0,0,185.84,129,170.57,114.88,462.06,282.98,49.93,283.58,220.14,331.76,161.2,230.84
"721",368.8,363.28,394.96,133,1301.74,3464.06,6.34,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"722",240.28,51.09,69.39,57.83,28.3,0,1051.86,1573.36,558.5,587.18,905.73,405.38,0,0,0,0,0,0,0,0,0,0,0,0
"723",44.7,0,0,0,0,0,671.67,581.46,1614.02,1582.59,616.67,451.56,0,0,0,0,0,0,0,5.35,0,0,0,0
"724",122.93,17.03,26.69,5.78,33.96,1015.33,19.01,74.11,297.18,150.99,102.78,733.79,69.69,38.22,82.85,38.29,162.21,128.63,11.1,90.96,128.86,47.39,59.87,25.65
"725",0,0,0,0,0,0,0,0,5.12,0,0,0,315.93,100.34,623.79,891.72,176.96,169.79,1791.97,529.71,230.88,920.81,32.24,117.99
"726",0,0,0,0,5.66,0,0,0,25.62,33.55,54.6,0,432.08,172,263.16,109.41,471.89,180.08,549.24,615.33,612.1,162.5,1326.41,66.69
"727",732.01,1736.92,2882.15,237.09,384.86,10.86,0,0,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"728",0,0,10.67,0,0,0,0,0,0,0,0,0,288.05,434.79,472.72,973.78,506.3,355.01,188.63,214.03,391.96,162.5,755.32,266.75
"729",441.44,1969.64,1430.4,335.4,1528.13,320.34,12.67,0,0,5.59,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0
"730",111.76,2605.38,1184.88,329.62,1714.91,76.01,0,11.4,10.25,11.18,3.21,5.13,0,0,0,5.47,0,0,0,0,0,0,0,0
"731",5.59,5.68,0,0,0,0,0,0,35.87,33.55,6.42,30.79,83.63,38.22,229.05,43.77,594.78,545.37,61.03,139.12,451.02,277.6,202.65,241.1
"732",1095.22,1606.37,2118.92,318.05,633.89,103.16,44.36,22.8,0,5.59,25.69,0,0,0,0,0,0,0,0,0,0,0,0,0
"733",0,56.76,106.75,1815.78,1030.08,2969.97,0,0,5.12,0,0,10.26,0,4.78,0,0,4.92,0,0,0,0,0,4.61,5.13
"734",0,0,0,0,0,0,247.12,256.53,922.3,973.04,1888.55,246.31,0,0,0,0,0,0,0,0,0,0,0,0
"735",441.44,17.03,112.08,387.44,28.3,0,684.35,1470.75,517.51,536.85,713.02,615.77,0,0,0,0,0,0,0,0,0,0,0,0
"736",0,5.68,5.34,381.66,0,0,158.41,188.12,1434.68,1291.79,886.46,831.29,0,0,0,0,0,0,0,10.7,0,0,0,0
"737",16.76,0,80.06,2116.49,271.67,1053.33,25.35,473.15,128.1,162.17,517.1,759.45,0,0,0,0,0,0,0,0,0,0,0,0
"738",0,22.7,10.67,0,0,0,0,5.7,204.95,178.95,51.39,569.59,4.65,9.56,0,5.47,0,5.15,33.29,112.36,5.37,6.77,0,0
"739",0,0,0,0,0,0,240.79,51.31,1291.22,1426.01,1506.34,251.44,0,0,0,0,0,0,0,0,0,0,0,0
"740",0,0,0,0,0,0,0,0,476.52,492.11,41.75,369.46,552.88,296.23,219.3,169.59,894.63,195.51,88.77,438.75,354.37,331.76,151.98,61.56
"741",1598.12,244.08,1147.52,127.22,209.41,21.72,519.6,513.05,199.83,173.36,584.55,87.23,0,0,0,0,0,10.29,5.55,21.4,5.37,13.54,0,20.52
"742",2603.93,357.6,2770.07,34.7,45.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"743",0,51.09,0,404.79,826.32,4311.07,0,34.2,35.87,5.59,25.69,92.37,0,0,0,0,0,0,0,0,0,0,0,0
"744",0,249.75,64.05,3492.78,1205.53,1042.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"745",1385.78,964.96,1083.48,161.92,2201.65,103.16,6.34,0,5.12,11.18,0,0,0,0,0,0,0,5.15,0,0,10.74,0,0,0
"747",0,0,26.69,5343.26,0,27.15,19.01,51.31,102.48,134.21,28.91,313.02,0,0,0,0,0,0,0,0,0,0,0,0
"748",5.59,0,0,17.35,0,0,804.74,490.25,1209.23,1330.94,963.55,359.2,0,0,0,0,0,0,0,0,0,0,0,0
"749",0,0,0,0,0,0,171.09,39.9,671.23,749.35,1798.62,513.14,4.65,0,48.73,10.94,14.75,10.29,5.55,5.35,16.11,0,0,0
"750",5.59,5.68,5.34,0,0,0,0,0,0,0,0,5.13,255.53,81.22,453.23,186,462.06,766.61,848.83,513.66,424.17,1239.03,147.38,220.58
"751",5.59,5.68,16.01,0,0,0,0,0,0,0,6.42,0,204.42,148.11,350.88,218.83,756.99,483.63,366.16,294.29,612.1,352.07,1082.32,266.75
"752",5.59,0,0,0,0,0,487.91,216.62,1127.25,1342.12,1393.93,174.47,0,0,0,0,0,0,0,0,0,0,0,0
"753",0,590.33,896.67,161.92,4148.6,54.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"754",0,5.68,0,2064.44,5.66,48.87,0,307.83,97.35,89.47,93.14,2699.12,0,0,0,0,0,0,0,5.35,5.37,0,0,5.13
"755",128.52,28.38,106.75,156.13,5.66,10.86,196.43,319.23,712.22,654.29,1397.14,944.18,0,0,0,0,0,0,0,0,0,0,0,5.13
"756",16.76,5.68,5.34,202.4,0,5.43,589.3,1219.92,466.27,464.15,867.19,1021.15,0,0,0,0,0,5.15,0,32.1,0,0,0,0
"757",0,5.68,0,277.57,2699.7,2736.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"758",0,0,0,0,0,0,0,0,0,0,0,0,148.67,114.67,136.45,147.71,874.97,252.11,1453.54,417.35,714.12,1211.95,50.66,128.25
"759",1179.03,527.89,336.25,34.7,28.3,0,44.36,17.1,81.98,61.51,83.51,25.66,246.24,262.78,229.05,300.89,122.89,339.57,343.97,315.69,209.4,331.76,101.32,169.28
"760",575.55,215.7,608.45,34.7,79.24,0,1020.18,1105.91,435.53,553.63,578.13,189.86,0,0,0,0,0,0,0,0,0,0,0,5.13
"761",33.53,22.7,53.37,5.78,16.98,5.43,0,0,5.12,0,3.21,0,111.5,143.34,545.82,251.65,176.96,329.28,499.31,417.35,558.41,1198.41,612.54,348.83
"762",0,0,5.34,0,5.66,10.86,0,0,5.12,5.59,3.21,0,139.38,105.11,175.44,164.12,240.86,102.9,521.5,561.82,644.32,324.99,1271.15,538.63
"764",0,17.03,10.67,5.78,0,0,12.67,5.7,5.12,0,9.64,0,167.26,33.45,906.45,49.24,845.47,1178.21,321.78,160.52,526.19,751.54,151.98,174.41
"765",5.59,0,21.35,40.48,0,0,1051.86,1037.5,768.58,777.31,1002.09,323.28,0,0,0,0,0,0,0,0,0,0,0,0
"766",0,0,0,0,0,0,0,0,15.37,5.59,9.64,10.26,450.66,281.89,180.32,311.83,938.87,133.77,305.13,679.53,456.39,528.11,285.55,389.87
"767",0,5.68,0,0,0,0,0,0,46.11,44.74,0,0,943.14,348.78,423.98,355.6,462.06,272.69,77.67,347.79,563.78,54.17,317.79,256.49
"768",1329.91,981.98,1414.39,185.05,747.09,43.44,95.05,427.54,71.73,72.7,112.41,102.63,0,0,0,0,0,5.15,0,0,0,0,0,0
"769",50.29,0,0,0,0,0,12.67,0,5.12,11.18,16.06,76.97,4.65,14.33,38.99,32.82,4.92,5.15,38.84,32.1,1111.45,47.39,1317.2,20.52
"770",2838.62,964.96,1088.81,127.22,175.45,5.43,6.34,0,10.25,16.78,86.72,46.18,4.65,4.78,0,0,0,0,5.55,48.16,26.85,74.48,0,71.82
"771",0,0,0,0,0,0,0,0,0,0,0,0,357.74,52.56,521.45,224.3,245.78,10.29,221.92,26.75,864.46,108.33,907.3,1544.08
"772",5392.27,107.85,5.34,0,0,0,0,0,5.12,5.59,16.06,15.39,0,0,58.48,0,0,5.15,0,0,0,0,4.61,0
"773",0,0,5.34,0,0,0,0,5.7,0,0,0,0,664.38,578.12,433.73,968.31,329.34,1029.01,183.08,107.01,59.06,839.56,23.03,56.43
"774",0,0,5.34,0,5.66,0,0,0,0,0,0,0,269.47,133.78,204.68,120.36,427.65,416.75,649.1,631.38,740.96,758.31,244.1,364.22
"775",0,0,0,0,0,0,0,0,0,0,0,0,13.94,9.56,19.49,21.88,19.66,5.15,22.19,21.4,284.57,6.77,755.32,30.78
"776",0,0,5.34,0,0,0,0,0,0,0,0,0,0,9.56,58.48,65.65,63.9,51.45,1614.43,2156.31,451.02,372.39,175.01,456.56
"777",0,261.11,69.39,1480.38,1318.72,2513.89,0,5.7,0,0,0,0,0,0,0,0,0,0,0,5.35,0,0,0,0
"778",5.59,0,42.7,4591.51,11.32,21.72,0,68.41,174.21,173.36,247.31,159.07,0,0,0,0,0,0,0,0,0,0,0,0
"779",262.63,11.35,128.1,0,11.32,0,0,0,0,0,0,0,60.4,162.45,209.56,716.66,68.82,41.16,122.05,101.66,289.94,196.35,432.93,1205.51
"780",39.11,28.38,133.43,5.78,33.96,5.43,88.71,176.72,1880.46,1761.54,423.96,543.93,0,0,0,0,0,0,0,0,0,0,0,0
"781",0,465.45,138.77,1312.69,1884.7,1835.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"782",547.61,329.22,934.03,225.53,277.33,48.87,1134.24,495.95,225.45,307.57,610.25,87.23,0,0,0,0,0,0,0,0,0,0,0,0
"783",0,0,0,0,0,0,0,0,5.12,0,0,0,622.57,449.12,155.95,218.83,1587.72,154.35,221.92,310.34,257.73,257.29,234.89,92.34
"784",2833.04,987.66,693.85,92.52,532.02,347.49,12.67,5.7,5.12,0,32.12,0,0,0,0,0,0,0,0,0,0,0,0,0
"785",0,635.74,26.69,3232.56,741.43,966.46,6.34,0,0,0,0,15.39,0,0,0,0,0,0,0,21.4,0,6.77,0,0
"786",335.27,62.44,133.43,34.7,16.98,5.43,1318,906.39,517.51,637.51,896.1,148.81,0,0,0,0,0,0,0,0,0,0,0,0
"787",0,39.73,42.7,190.83,441.46,847.01,38.02,85.51,297.18,246.06,883.25,944.18,0,0,9.75,0,9.83,51.45,38.84,107.01,150.34,223.43,0,46.17
"788",0,0,0,0,0,0,6.34,11.4,0,0,0,5.13,32.52,172,3796.37,782.31,4.92,66.89,5.55,5.35,0,20.31,0,0
"789",89.41,56.76,5043.77,23.13,67.92,5.43,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0
"790",162.05,17.03,4883.65,150.35,73.58,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791",0,0,10.67,0,0,0,6.34,5.7,128.1,78.29,12.85,66.71,13.94,38.22,126.71,98.47,93.4,216.09,294.04,1096.88,1079.23,311.45,723.08,123.12
"792",27.94,11.35,21.35,23.13,16.98,0,0,0,0,0,9.64,5.13,46.46,43,146.2,43.77,176.96,87.47,49.93,26.75,26.85,40.62,36.84,102.6
"793",0,0,0,0,0,0,0,5.7,0,5.59,0,0,2007.08,1892.04,102.34,328.24,157.3,82.32,16.64,21.4,37.59,54.17,0,15.39
"794",1067.28,158.93,672.5,80.96,67.92,10.86,120.39,62.71,51.24,55.92,202.34,25.66,13.94,23.89,0,49.24,9.83,46.31,166.44,363.84,80.54,819.25,0,1123.43
"795",2061.91,1135.24,1606.53,202.4,288.65,16.29,19.01,45.6,10.25,5.59,16.06,25.66,0,0,0,0,0,0,11.1,0,0,0,0,0
"796",0,0,0,5.78,28.3,5304.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"797",0,0,5.34,0,0,0,0,0,122.97,89.47,3.21,10.26,18.58,9.56,155.95,5.47,186.79,483.63,44.38,165.87,182.56,115.1,96.72,102.6
"798",0,0,144.11,3504.35,22.64,32.58,278.81,136.81,153.72,201.32,311.55,549.06,0,0,0,0,0,0,0,0,0,0,0,0
"799",335.27,1316.88,3084.97,213.96,379.2,10.86,0,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0
"800",16.76,2156.96,261.53,173.48,2580.85,309.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37,0,0,0
"801",5.59,0,5.34,0,0,0,12.67,5.7,717.34,682.25,99.57,35.92,41.81,4.78,151.08,21.88,93.4,56.6,16.64,181.92,628.21,6.77,382.26,30.78
"802",0,0,5.34,0,0,0,0,34.2,1373.2,1241.46,38.54,651.69,167.26,105.11,151.08,71.12,309.68,205.8,33.29,187.27,144.97,101.56,119.75,30.78
"803",0,0,0,0,0,16.29,38.02,4446.45,40.99,67.11,80.3,256.57,0,0,0,0,0,0,5.55,26.75,75.17,324.99,0,20.52
"804",0,0,5.34,0,0,0,0,0,194.71,123.03,6.42,30.79,176.55,86,141.33,142.24,353.92,87.47,83.22,1054.08,451.02,243.74,175.01,159.02
"805",27.94,0,16.01,17.35,5.66,0,709.69,1584.76,707.09,794.09,507.47,620.9,0,4.78,0,0,0,0,0,5.35,0,0,0,0
"806",312.92,1186.33,2321.73,225.53,1064.03,54.3,44.36,34.2,5.12,11.18,22.48,0,4.65,0,0,0,0,0,0,0,0,0,0,5.13
"807",0,17.03,0,0,0,0,0,0,1122.13,1146.4,738.72,194.99,55.75,57.33,29.24,27.35,93.4,72.03,16.64,42.81,375.85,162.5,216.46,51.3
"808",0,0,21.35,873.2,84.9,222.61,0,136.81,292.06,251.65,1477.44,723.53,0,0,0,0,0,0,0,5.35,5.37,6.77,0,0
"809",0,79.47,53.37,4354.41,362.22,542.96,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,13.54,4.61,0
"810",257.04,2940.27,1307.64,179.27,509.38,65.15,31.68,0,0,5.59,6.42,0,0,0,0,0,0,0,0,0,0,0,0,0
"811",379.97,261.11,496.37,104.09,401.84,906.74,171.09,114.01,179.34,167.77,301.91,287.36,9.29,14.33,24.37,43.77,9.83,56.6,44.38,583.22,42.95,216.66,13.82,117.99
"812",4654.67,471.13,122.76,11.57,33.96,10.86,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"813",5.59,1884.5,218.83,624.54,916.88,1639.73,6.34,5.7,0,5.59,0,5.13,0,0,0,0,0,0,0,0,0,0,0,0
"814",5.59,0,5.34,28.91,0,0,1039.19,917.79,712.22,665.47,860.77,466.96,0,0,0,0,0,0,0,0,0,0,0,0
"815",0,130.55,149.44,1977.7,515.04,2524.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"816",3201.83,1526.9,181.47,46.26,198.09,16.29,12.67,17.1,5.12,16.78,54.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"817",1458.43,1140.92,1200.9,133,384.86,10.86,183.76,290.73,51.24,67.11,163.8,25.66,0,0,4.87,0,0,5.15,5.55,16.05,0,6.77,4.61,5.13
"818",4112.65,232.72,848.63,0,50.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"819",0,0,10.67,5.78,101.88,787.29,202.77,153.92,635.36,732.58,1153.04,338.67,0,0,0,0,0,51.45,0,64.21,10.74,13.54,0,0
"820",1424.9,675.47,1072.8,225.53,198.09,16.29,462.57,262.23,158.84,206.91,282.64,61.58,0,0,0,0,0,0,0,0,0,0,0,0
"822",0,0,5.34,0,0,0,0,5.7,46.11,11.18,9.64,10.26,153.32,152.89,185.19,246.18,373.58,169.79,660.2,786.55,456.39,683.84,262.52,625.84
"823",150.87,85.14,224.17,34.7,135.83,16.29,50.69,45.6,51.24,33.55,22.48,20.53,88.27,133.78,419.11,541.6,58.99,416.75,538.14,374.55,273.83,758.31,138.17,323.18
"824",111.76,868.46,1606.53,595.62,1794.14,200.89,0,0,0,0,0,0,0,0,0,5.47,0,0,0,0,5.37,0,0,0
