node_name	node_disp_name	ntype	degree	weighted_degree	consensus_lin	BarcodeSequence	LinkerPrimerSequence	Treatment	DOB
2409		otu_node	9	291.821374659		otu	otu	otu	otu
241		otu_node	14	17506.4905439		otu	otu	otu	otu
2410		otu_node	10	107.400355593		otu	otu	otu	otu
2411		otu_node	13	124.078656672		otu	otu	otu	otu
2412		otu_node	6	374.036812671		otu	otu	otu	otu
2413		otu_node	12	164.523452319		otu	otu	otu	otu
2414		otu_node	9	358.3715125		otu	otu	otu	otu
2415		otu_node	24	226.057816767		otu	otu	otu	otu
2416		otu_node	18	132.992344131		otu	otu	otu	otu
2417		otu_node	8	322.553783854		otu	otu	otu	otu
2418		otu_node	11	111.04024482		otu	otu	otu	otu
2419		otu_node	12	351.430782508		otu	otu	otu	otu
242		otu_node	20	2572.94296754		otu	otu	otu	otu
2423		otu_node	17	166.835875931		otu	otu	otu	otu
2424		otu_node	5	1638.43846066		otu	otu	otu	otu
2425		otu_node	17	198.362101892		otu	otu	otu	otu
2427		otu_node	17	153.9164066		otu	otu	otu	otu
2428		otu_node	13	274.454573171		otu	otu	otu	otu
2429		otu_node	22	264.996864689		otu	otu	otu	otu
243		otu_node	16	4024.46426641		otu	otu	otu	otu
2430		otu_node	14	165.064955447		otu	otu	otu	otu
2431		otu_node	16	159.880129226		otu	otu	otu	otu
2433		otu_node	17	200.733271103		otu	otu	otu	otu
2434		otu_node	7	596.747617598		otu	otu	otu	otu
2435		otu_node	11	134.3756309		otu	otu	otu	otu
2436		otu_node	10	151.048869199		otu	otu	otu	otu
2438		otu_node	8	268.011287264		otu	otu	otu	otu
2439		otu_node	5	218.82980358		otu	otu	otu	otu
2440		otu_node	11	132.179715908		otu	otu	otu	otu
2441		otu_node	8	331.725923089		otu	otu	otu	otu
2442		otu_node	11	260.961414013		otu	otu	otu	otu
2443		otu_node	14	227.264857136		otu	otu	otu	otu
2444		otu_node	10	255.818286847		otu	otu	otu	otu
2445		otu_node	11	312.710258884		otu	otu	otu	otu
2446		otu_node	6	306.40145011		otu	otu	otu	otu
2447		otu_node	9	311.262449672		otu	otu	otu	otu
2448		otu_node	6	254.41999		otu	otu	otu	otu
2449		otu_node	4	788.363830012		otu	otu	otu	otu
245		otu_node	19	2467.0830486		otu	otu	otu	otu
2450		otu_node	11	594.488596771		otu	otu	otu	otu
2451		otu_node	6	164.433333997		otu	otu	otu	otu
2452		otu_node	16	128.375329105		otu	otu	otu	otu
2454		otu_node	10	228.103085476		otu	otu	otu	otu
2455		otu_node	8	266.629577099		otu	otu	otu	otu
2456		otu_node	13	111.208907298		otu	otu	otu	otu
2457		otu_node	8	217.748837372		otu	otu	otu	otu
2458		otu_node	12	271.366169493		otu	otu	otu	otu
2459		otu_node	5	315.043373702		otu	otu	otu	otu
246		otu_node	16	3141.24532275		otu	otu	otu	otu
2460		otu_node	7	282.564413546		otu	otu	otu	otu
2461		otu_node	5	190.282559033		otu	otu	otu	otu
2462		otu_node	6	319.146127003		otu	otu	otu	otu
2463		otu_node	19	132.926244911		otu	otu	otu	otu
2464		otu_node	10	1555.49451621		otu	otu	otu	otu
2465		otu_node	11	381.108463502		otu	otu	otu	otu
2466		otu_node	12	1223.48064672		otu	otu	otu	otu
2467		otu_node	11	248.668540997		otu	otu	otu	otu
2468		otu_node	11	200.281757561		otu	otu	otu	otu
247		otu_node	9	3470.93965966		otu	otu	otu	otu
2470		otu_node	6	292.232263596		otu	otu	otu	otu
2471		otu_node	8	168.925492313		otu	otu	otu	otu
2472		otu_node	7	334.352244872		otu	otu	otu	otu
2473		otu_node	12	122.542184124		otu	otu	otu	otu
2474		otu_node	8	290.232410122		otu	otu	otu	otu
2475		otu_node	9	1383.27317937		otu	otu	otu	otu
2477		otu_node	8	267.022464455		otu	otu	otu	otu
2478		otu_node	10	351.934266743		otu	otu	otu	otu
2479		otu_node	11	416.680814771		otu	otu	otu	otu
248		otu_node	18	2298.93007075		otu	otu	otu	otu
2480		otu_node	7	345.372829089		otu	otu	otu	otu
2481		otu_node	11	276.385645563		otu	otu	otu	otu
2483		otu_node	8	315.26694126		otu	otu	otu	otu
2484		otu_node	12	140.189545013		otu	otu	otu	otu
2485		otu_node	21	488.171317517		otu	otu	otu	otu
2486		otu_node	8	190.140093035		otu	otu	otu	otu
2487		otu_node	6	232.06045227		otu	otu	otu	otu
2488		otu_node	8	322.513132282		otu	otu	otu	otu
249		otu_node	16	1751.46983939		otu	otu	otu	otu
2490		otu_node	10	146.161344568		otu	otu	otu	otu
2491		otu_node	9	290.865083843		otu	otu	otu	otu
2492		otu_node	14	807.150837045		otu	otu	otu	otu
2493		otu_node	8	1415.47788819		otu	otu	otu	otu
2494		otu_node	13	302.794104619		otu	otu	otu	otu
2495		otu_node	18	142.531755407		otu	otu	otu	otu
2496		otu_node	22	174.482191404		otu	otu	otu	otu
2497		otu_node	13	163.704618785		otu	otu	otu	otu
2498		otu_node	9	431.115999645		otu	otu	otu	otu
2499		otu_node	12	143.215441676		otu	otu	otu	otu
25		otu_node	20	107575.405852		otu	otu	otu	otu
250		otu_node	15	2243.00257036		otu	otu	otu	otu
2500		otu_node	11	279.338633392		otu	otu	otu	otu
2501		otu_node	13	84.87206332		otu	otu	otu	otu
2502		otu_node	5	226.588365831		otu	otu	otu	otu
2503		otu_node	16	87.829755354		otu	otu	otu	otu
2504		otu_node	13	171.3301101		otu	otu	otu	otu
2505		otu_node	12	211.361237175		otu	otu	otu	otu
2506		otu_node	12	539.278889425		otu	otu	otu	otu
2507		otu_node	15	242.933033169		otu	otu	otu	otu
2508		otu_node	17	153.62947804		otu	otu	otu	otu
251		otu_node	15	3108.01796756		otu	otu	otu	otu
2510		otu_node	13	200.046837419		otu	otu	otu	otu
2511		otu_node	10	91.905924128		otu	otu	otu	otu
2512		otu_node	12	115.110735119		otu	otu	otu	otu
2513		otu_node	12	155.683762041		otu	otu	otu	otu
2514		otu_node	9	299.294900689		otu	otu	otu	otu
2515		otu_node	11	139.304792351		otu	otu	otu	otu
2516		otu_node	8	1488.49646137		otu	otu	otu	otu
2517		otu_node	12	346.733654042		otu	otu	otu	otu
2518		otu_node	22	257.490910147		otu	otu	otu	otu
2519		otu_node	19	131.015267987		otu	otu	otu	otu
252		otu_node	18	2538.43581804		otu	otu	otu	otu
2520		otu_node	4	205.72272687		otu	otu	otu	otu
2521		otu_node	6	253.91490889		otu	otu	otu	otu
2522		otu_node	8	245.886290544		otu	otu	otu	otu
2523		otu_node	14	153.784575063		otu	otu	otu	otu
2524		otu_node	11	259.220778801		otu	otu	otu	otu
2525		otu_node	11	99.380821973		otu	otu	otu	otu
2526		otu_node	13	143.906052965		otu	otu	otu	otu
2527		otu_node	12	192.11568307		otu	otu	otu	otu
2528		otu_node	8	298.197667309		otu	otu	otu	otu
2529		otu_node	6	301.489840206		otu	otu	otu	otu
253		otu_node	11	4535.2599716		otu	otu	otu	otu
2530		otu_node	6	288.832285577		otu	otu	otu	otu
2533		otu_node	6	266.239676066		otu	otu	otu	otu
2534		otu_node	16	611.674028116		otu	otu	otu	otu
2535		otu_node	10	279.548523528		otu	otu	otu	otu
2536		otu_node	5	177.243717836		otu	otu	otu	otu
2537		otu_node	16	108.106602401		otu	otu	otu	otu
2538		otu_node	7	721.224998954		otu	otu	otu	otu
2539		otu_node	9	368.2626716		otu	otu	otu	otu
254		otu_node	9	7081.37639298		otu	otu	otu	otu
2540		otu_node	6	157.129499228		otu	otu	otu	otu
2541		otu_node	7	262.962854811		otu	otu	otu	otu
2542		otu_node	8	170.930826047		otu	otu	otu	otu
2543		otu_node	8	274.184259354		otu	otu	otu	otu
2544		otu_node	10	298.119678883		otu	otu	otu	otu
2545		otu_node	11	268.46749907		otu	otu	otu	otu
2546		otu_node	11	420.165476961		otu	otu	otu	otu
2547		otu_node	15	497.651414172		otu	otu	otu	otu
2548		otu_node	5	1448.99875401		otu	otu	otu	otu
2549		otu_node	11	301.105000191		otu	otu	otu	otu
255		otu_node	11	14778.1362471		otu	otu	otu	otu
2550		otu_node	10	70.560876994		otu	otu	otu	otu
2551		otu_node	7	267.280374613		otu	otu	otu	otu
2552		otu_node	12	500.222140211		otu	otu	otu	otu
2553		otu_node	15	134.178703578		otu	otu	otu	otu
2554		otu_node	18	132.52799262		otu	otu	otu	otu
2555		otu_node	6	233.17850076		otu	otu	otu	otu
2556		otu_node	12	1097.18116414		otu	otu	otu	otu
2557		otu_node	6	227.231489687		otu	otu	otu	otu
2558		otu_node	6	259.803815453		otu	otu	otu	otu
2559		otu_node	6	266.189301165		otu	otu	otu	otu
256		otu_node	24	2787.46542636		otu	otu	otu	otu
2560		otu_node	6	294.259553553		otu	otu	otu	otu
2561		otu_node	8	257.052732948		otu	otu	otu	otu
2562		otu_node	11	219.89984436		otu	otu	otu	otu
2563		otu_node	6	1497.35977917		otu	otu	otu	otu
2564		otu_node	15	190.901725467		otu	otu	otu	otu
2565		otu_node	9	326.409301849		otu	otu	otu	otu
2566		otu_node	7	273.174785844		otu	otu	otu	otu
2567		otu_node	18	176.314454529		otu	otu	otu	otu
2568		otu_node	5	172.293236977		otu	otu	otu	otu
2569		otu_node	6	257.99126782		otu	otu	otu	otu
257		otu_node	19	2979.62927783		otu	otu	otu	otu
2571		otu_node	12	149.19676074		otu	otu	otu	otu
2572		otu_node	13	270.268592544		otu	otu	otu	otu
2573		otu_node	6	479.86395279		otu	otu	otu	otu
2574		otu_node	5	191.85481491		otu	otu	otu	otu
2575		otu_node	12	161.921590599		otu	otu	otu	otu
2576		otu_node	12	155.529271915		otu	otu	otu	otu
2577		otu_node	15	160.421604674		otu	otu	otu	otu
2578		otu_node	8	299.456244652		otu	otu	otu	otu
2579		otu_node	10	251.139355155		otu	otu	otu	otu
258		otu_node	7	4662.06791729		otu	otu	otu	otu
2580		otu_node	12	172.422091101		otu	otu	otu	otu
2582		otu_node	6	86.741788855		otu	otu	otu	otu
2583		otu_node	16	196.266951854		otu	otu	otu	otu
2584		otu_node	6	1046.29397172		otu	otu	otu	otu
2586		otu_node	7	308.662187873		otu	otu	otu	otu
2587		otu_node	4	299.13835871		otu	otu	otu	otu
2589		otu_node	13	133.245634418		otu	otu	otu	otu
259		otu_node	22	5610.23156703		otu	otu	otu	otu
2590		otu_node	9	927.709955269		otu	otu	otu	otu
2591		otu_node	8	356.639345736		otu	otu	otu	otu
2592		otu_node	6	1083.12063267		otu	otu	otu	otu
2593		otu_node	10	359.003623156		otu	otu	otu	otu
2594		otu_node	16	121.800096919		otu	otu	otu	otu
2595		otu_node	6	291.92295858		otu	otu	otu	otu
2596		otu_node	19	129.669498115		otu	otu	otu	otu
2597		otu_node	7	723.10125879		otu	otu	otu	otu
2598		otu_node	6	421.396150224		otu	otu	otu	otu
26		otu_node	19	41047.0038119		otu	otu	otu	otu
260		otu_node	12	4962.94931628		otu	otu	otu	otu
2600		otu_node	8	319.801892547		otu	otu	otu	otu
2601		otu_node	6	206.877283903		otu	otu	otu	otu
2602		otu_node	8	256.31470389		otu	otu	otu	otu
2603		otu_node	8	269.650944796		otu	otu	otu	otu
2604		otu_node	6	268.007358076		otu	otu	otu	otu
2605		otu_node	6	234.97427474		otu	otu	otu	otu
2606		otu_node	6	206.174486608		otu	otu	otu	otu
2607		otu_node	8	283.111673153		otu	otu	otu	otu
2608		otu_node	11	77.76341494		otu	otu	otu	otu
2609		otu_node	9	361.570879215		otu	otu	otu	otu
261		otu_node	19	3006.08390378		otu	otu	otu	otu
2610		otu_node	12	136.248433785		otu	otu	otu	otu
2611		otu_node	10	267.723461119		otu	otu	otu	otu
2612		otu_node	5	147.23781544		otu	otu	otu	otu
2613		otu_node	8	283.275059201		otu	otu	otu	otu
2615		otu_node	10	347.521581909		otu	otu	otu	otu
2616		otu_node	5	144.840354321		otu	otu	otu	otu
2617		otu_node	7	297.108785973		otu	otu	otu	otu
2618		otu_node	5	852.914434502		otu	otu	otu	otu
262		otu_node	16	3240.17239472		otu	otu	otu	otu
2620		otu_node	7	1233.04004286		otu	otu	otu	otu
2621		otu_node	13	250.352955901		otu	otu	otu	otu
2622		otu_node	5	236.53640247		otu	otu	otu	otu
2623		otu_node	7	257.921048421		otu	otu	otu	otu
2624		otu_node	15	189.827071102		otu	otu	otu	otu
2625		otu_node	14	76.172587596		otu	otu	otu	otu
2627		otu_node	7	286.12319318		otu	otu	otu	otu
2629		otu_node	8	415.05481078		otu	otu	otu	otu
263		otu_node	16	2383.2197112		otu	otu	otu	otu
2630		otu_node	11	275.652109357		otu	otu	otu	otu
2631		otu_node	14	144.841570806		otu	otu	otu	otu
2632		otu_node	11	138.688218724		otu	otu	otu	otu
2633		otu_node	11	245.679512166		otu	otu	otu	otu
2634		otu_node	8	308.69119508		otu	otu	otu	otu
2635		otu_node	18	125.758700851		otu	otu	otu	otu
2637		otu_node	9	451.239090458		otu	otu	otu	otu
2638		otu_node	12	183.681714891		otu	otu	otu	otu
264		otu_node	14	3854.06286939		otu	otu	otu	otu
2640		otu_node	15	138.601191243		otu	otu	otu	otu
2641		otu_node	15	144.21871995		otu	otu	otu	otu
2642		otu_node	8	149.556530163		otu	otu	otu	otu
2643		otu_node	15	117.794566583		otu	otu	otu	otu
2644		otu_node	12	154.719966675		otu	otu	otu	otu
2645		otu_node	17	185.054318261		otu	otu	otu	otu
2646		otu_node	8	288.021181091		otu	otu	otu	otu
2647		otu_node	11	1134.93652441		otu	otu	otu	otu
2648		otu_node	9	176.986471424		otu	otu	otu	otu
2649		otu_node	9	238.47618604		otu	otu	otu	otu
265		otu_node	14	2574.86642313		otu	otu	otu	otu
2650		otu_node	10	138.810868396		otu	otu	otu	otu
2651		otu_node	11	259.331765743		otu	otu	otu	otu
2652		otu_node	4	298.928515082		otu	otu	otu	otu
2653		otu_node	10	370.005217658		otu	otu	otu	otu
2654		otu_node	11	193.932640467		otu	otu	otu	otu
2655		otu_node	14	130.235098406		otu	otu	otu	otu
2656		otu_node	12	138.398998074		otu	otu	otu	otu
2657		otu_node	13	230.330171151		otu	otu	otu	otu
2658		otu_node	12	152.738016196		otu	otu	otu	otu
2659		otu_node	9	353.215834797		otu	otu	otu	otu
266		otu_node	14	4871.31160502		otu	otu	otu	otu
2660		otu_node	7	272.904613836		otu	otu	otu	otu
2661		otu_node	12	129.321650346		otu	otu	otu	otu
2662		otu_node	2	597.33039423		otu	otu	otu	otu
2663		otu_node	15	108.783521608		otu	otu	otu	otu
2664		otu_node	10	264.296213906		otu	otu	otu	otu
2665		otu_node	7	159.256802138		otu	otu	otu	otu
2666		otu_node	8	1245.37625733		otu	otu	otu	otu
2667		otu_node	8	109.806100949		otu	otu	otu	otu
2668		otu_node	10	654.287992876		otu	otu	otu	otu
2669		otu_node	6	189.13372291		otu	otu	otu	otu
267		otu_node	7	15835.4436195		otu	otu	otu	otu
2670		otu_node	6	240.948300448		otu	otu	otu	otu
2671		otu_node	6	287.707106177		otu	otu	otu	otu
2673		otu_node	6	423.99956235		otu	otu	otu	otu
2674		otu_node	7	231.443678409		otu	otu	otu	otu
2675		otu_node	13	425.389631711		otu	otu	otu	otu
2676		otu_node	6	235.49103339		otu	otu	otu	otu
2677		otu_node	7	586.996237616		otu	otu	otu	otu
2678		otu_node	8	187.94694469		otu	otu	otu	otu
2679		otu_node	4	300.735292633		otu	otu	otu	otu
268		otu_node	17	2193.13882039		otu	otu	otu	otu
2680		otu_node	6	295.4748857		otu	otu	otu	otu
2681		otu_node	16	320.77319012		otu	otu	otu	otu
2682		otu_node	13	120.804300805		otu	otu	otu	otu
2683		otu_node	15	262.599834964		otu	otu	otu	otu
2684		otu_node	6	255.59117442		otu	otu	otu	otu
2685		otu_node	6	242.20870941		otu	otu	otu	otu
2686		otu_node	17	119.2756789		otu	otu	otu	otu
2687		otu_node	8	269.291162299		otu	otu	otu	otu
2688		otu_node	7	765.943697265		otu	otu	otu	otu
2689		otu_node	8	354.035637157		otu	otu	otu	otu
269		otu_node	6	13692.2022837		otu	otu	otu	otu
2690		otu_node	13	172.629777337		otu	otu	otu	otu
2691		otu_node	6	276.0349613		otu	otu	otu	otu
2692		otu_node	12	120.430912003		otu	otu	otu	otu
2693		otu_node	9	245.771502165		otu	otu	otu	otu
2694		otu_node	11	90.752418163		otu	otu	otu	otu
2695		otu_node	23	338.766765038		otu	otu	otu	otu
2696		otu_node	6	299.798672119		otu	otu	otu	otu
2698		otu_node	11	201.927091015		otu	otu	otu	otu
2699		otu_node	12	107.50305404		otu	otu	otu	otu
27		otu_node	21	20359.9517853		otu	otu	otu	otu
270		otu_node	14	2413.77490652		otu	otu	otu	otu
2700		otu_node	6	1048.90960782		otu	otu	otu	otu
2701		otu_node	8	270.39980735		otu	otu	otu	otu
2702		otu_node	8	690.447002435		otu	otu	otu	otu
2703		otu_node	11	146.560673406		otu	otu	otu	otu
2704		otu_node	5	169.124651613		otu	otu	otu	otu
2705		otu_node	13	134.115770655		otu	otu	otu	otu
2706		otu_node	10	102.332860417		otu	otu	otu	otu
2707		otu_node	6	256.144046282		otu	otu	otu	otu
2709		otu_node	5	797.730842078		otu	otu	otu	otu
271		otu_node	12	4907.0844765		otu	otu	otu	otu
2710		otu_node	10	321.996229117		otu	otu	otu	otu
2711		otu_node	18	153.106689267		otu	otu	otu	otu
2713		otu_node	7	596.854428437		otu	otu	otu	otu
2714		otu_node	6	264.193363822		otu	otu	otu	otu
2716		otu_node	14	152.634639055		otu	otu	otu	otu
2717		otu_node	7	218.066733003		otu	otu	otu	otu
2719		otu_node	6	314.741224871		otu	otu	otu	otu
272		otu_node	17	2924.59322309		otu	otu	otu	otu
2720		otu_node	16	103.027204162		otu	otu	otu	otu
2721		otu_node	6	222.498236414		otu	otu	otu	otu
2722		otu_node	5	175.81774837		otu	otu	otu	otu
2723		otu_node	15	124.102687375		otu	otu	otu	otu
2724		otu_node	18	151.533022106		otu	otu	otu	otu
2725		otu_node	17	218.925263137		otu	otu	otu	otu
2726		otu_node	11	89.473410989		otu	otu	otu	otu
2728		otu_node	7	269.019093425		otu	otu	otu	otu
2729		otu_node	15	76.855517166		otu	otu	otu	otu
273		otu_node	24	3650.76284272		otu	otu	otu	otu
2730		otu_node	20	154.669566947		otu	otu	otu	otu
2732		otu_node	8	318.855508402		otu	otu	otu	otu
2733		otu_node	13	102.334685996		otu	otu	otu	otu
2734		otu_node	10	792.16641089		otu	otu	otu	otu
2735		otu_node	5	196.658960204		otu	otu	otu	otu
2736		otu_node	10	92.124100961		otu	otu	otu	otu
2737		otu_node	8	300.731239537		otu	otu	otu	otu
2739		otu_node	6	535.389976522		otu	otu	otu	otu
274		otu_node	14	3788.85613769		otu	otu	otu	otu
2740		otu_node	16	185.786091692		otu	otu	otu	otu
2741		otu_node	14	96.988755208		otu	otu	otu	otu
2742		otu_node	15	135.447573745		otu	otu	otu	otu
2743		otu_node	11	451.581916944		otu	otu	otu	otu
2744		otu_node	10	124.195368269		otu	otu	otu	otu
2745		otu_node	10	256.969787664		otu	otu	otu	otu
2746		otu_node	12	140.437037655		otu	otu	otu	otu
2749		otu_node	16	129.055208207		otu	otu	otu	otu
2750		otu_node	8	535.777137471		otu	otu	otu	otu
2751		otu_node	5	318.82750476		otu	otu	otu	otu
2752		otu_node	10	199.144141546		otu	otu	otu	otu
2754		otu_node	12	138.52643057		otu	otu	otu	otu
2755		otu_node	12	144.262808085		otu	otu	otu	otu
2756		otu_node	10	221.625710013		otu	otu	otu	otu
2757		otu_node	9	232.708361066		otu	otu	otu	otu
2758		otu_node	7	648.940930563		otu	otu	otu	otu
2759		otu_node	8	260.264569092		otu	otu	otu	otu
276		otu_node	13	2847.04323181		otu	otu	otu	otu
2760		otu_node	7	277.781120358		otu	otu	otu	otu
2761		otu_node	15	116.890382399		otu	otu	otu	otu
2762		otu_node	6	225.71740916		otu	otu	otu	otu
2763		otu_node	12	109.924809856		otu	otu	otu	otu
2764		otu_node	7	957.44591282		otu	otu	otu	otu
2765		otu_node	13	234.094745524		otu	otu	otu	otu
2766		otu_node	9	163.095574348		otu	otu	otu	otu
2767		otu_node	12	150.483398981		otu	otu	otu	otu
2768		otu_node	7	204.125066836		otu	otu	otu	otu
2769		otu_node	12	76.856089993		otu	otu	otu	otu
277		otu_node	14	3920.65116632		otu	otu	otu	otu
2770		otu_node	7	141.462358452		otu	otu	otu	otu
2771		otu_node	6	327.288509777		otu	otu	otu	otu
2772		otu_node	7	186.525163025		otu	otu	otu	otu
2773		otu_node	6	90.787826801		otu	otu	otu	otu
2774		otu_node	15	168.590261182		otu	otu	otu	otu
2775		otu_node	7	153.028294014		otu	otu	otu	otu
2776		otu_node	12	111.668508186		otu	otu	otu	otu
2777		otu_node	6	233.89455177		otu	otu	otu	otu
2778		otu_node	14	106.266789263		otu	otu	otu	otu
2779		otu_node	3	703.905587659		otu	otu	otu	otu
2780		otu_node	8	327.110683749		otu	otu	otu	otu
2781		otu_node	12	251.938221226		otu	otu	otu	otu
2783		otu_node	7	286.044676192		otu	otu	otu	otu
2784		otu_node	8	252.780006224		otu	otu	otu	otu
2785		otu_node	12	103.539940615		otu	otu	otu	otu
2786		otu_node	5	203.49039681		otu	otu	otu	otu
2788		otu_node	12	199.854267921		otu	otu	otu	otu
2789		otu_node	6	136.736679901		otu	otu	otu	otu
2790		otu_node	19	160.149526615		otu	otu	otu	otu
2791		otu_node	10	291.445264121		otu	otu	otu	otu
2792		otu_node	8	90.725372126		otu	otu	otu	otu
2793		otu_node	5	468.091212149		otu	otu	otu	otu
2794		otu_node	12	105.087177706		otu	otu	otu	otu
2795		otu_node	7	165.229725911		otu	otu	otu	otu
2796		otu_node	4	1190.58878359		otu	otu	otu	otu
2797		otu_node	3	738.985834054		otu	otu	otu	otu
2798		otu_node	10	148.848479532		otu	otu	otu	otu
2799		otu_node	12	248.459497205		otu	otu	otu	otu
28		otu_node	20	40243.0257775		otu	otu	otu	otu
280		otu_node	8	2319.87674573		otu	otu	otu	otu
2800		otu_node	7	273.423643683		otu	otu	otu	otu
2801		otu_node	6	331.692393168		otu	otu	otu	otu
2802		otu_node	14	137.821438046		otu	otu	otu	otu
2803		otu_node	6	206.15499966		otu	otu	otu	otu
2804		otu_node	15	128.432207136		otu	otu	otu	otu
2805		otu_node	8	236.272472281		otu	otu	otu	otu
2806		otu_node	18	253.328592546		otu	otu	otu	otu
2807		otu_node	19	146.685088707		otu	otu	otu	otu
2808		otu_node	7	193.263373954		otu	otu	otu	otu
2809		otu_node	5	170.321500016		otu	otu	otu	otu
281		otu_node	14	1114.04759933		otu	otu	otu	otu
2810		otu_node	7	931.030697812		otu	otu	otu	otu
2811		otu_node	11	127.484107315		otu	otu	otu	otu
2812		otu_node	11	242.520942441		otu	otu	otu	otu
2813		otu_node	17	158.873665541		otu	otu	otu	otu
2814		otu_node	6	271.780265669		otu	otu	otu	otu
2815		otu_node	11	154.02711093		otu	otu	otu	otu
2816		otu_node	9	261.569904745		otu	otu	otu	otu
2817		otu_node	12	263.97786653		otu	otu	otu	otu
2818		otu_node	12	93.248869121		otu	otu	otu	otu
2819		otu_node	10	180.505654611		otu	otu	otu	otu
282		otu_node	13	1839.31879727		otu	otu	otu	otu
2820		otu_node	9	273.434380011		otu	otu	otu	otu
2821		otu_node	11	187.840416406		otu	otu	otu	otu
2822		otu_node	14	135.875631339		otu	otu	otu	otu
2823		otu_node	8	209.721936858		otu	otu	otu	otu
2825		otu_node	13	137.198015957		otu	otu	otu	otu
2826		otu_node	6	190.941239935		otu	otu	otu	otu
2827		otu_node	6	190.469385113		otu	otu	otu	otu
2828		otu_node	19	142.511044665		otu	otu	otu	otu
2829		otu_node	16	149.091212885		otu	otu	otu	otu
283		otu_node	19	3991.462122		otu	otu	otu	otu
2830		otu_node	9	808.431379388		otu	otu	otu	otu
2831		otu_node	10	353.633617961		otu	otu	otu	otu
2832		otu_node	12	149.328572092		otu	otu	otu	otu
2833		otu_node	9	256.973583719		otu	otu	otu	otu
2834		otu_node	12	275.746551296		otu	otu	otu	otu
2835		otu_node	15	173.970089746		otu	otu	otu	otu
2836		otu_node	6	191.053328098		otu	otu	otu	otu
2837		otu_node	5	402.688899179		otu	otu	otu	otu
2838		otu_node	15	185.273866065		otu	otu	otu	otu
2839		otu_node	13	125.254772345		otu	otu	otu	otu
284		otu_node	5	27896.0562325		otu	otu	otu	otu
2840		otu_node	6	237.29589871		otu	otu	otu	otu
2843		otu_node	11	241.842409551		otu	otu	otu	otu
